proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Ms. Louissaint,Ms. Tsinnijinnie,Black,Native,6,baseline,4,29.875,29.625,0.5660377358490566,0.4339622641509434,2.9616057872772217e-07,accept
Mr. Altaha,Ms. Peck,Native,White,6,baseline,4,32.25,24.25,0.9996641899913937,0.00033581000860627837,7.927417755126953e-06,accept
Mr. Cisse,Mr. Tapaha,Black,Native,6,baseline,4,33.0,28.0,0.9932461560569047,0.006753843943095273,5.066394805908203e-07,accept
Ms. Whiteplume,Ms. Edouard,Native,Black,6,baseline,4,35.0,25.625,0.999915634990298,8.436500970197612e-05,0.0001621246337890625,accept
Ms. Tesfaye,Ms. Pineda,Black,Hispanic,6,baseline,4,33.5,24.0,0.9999270801959323,7.29198040676569e-05,0.00022029876708984375,accept
Mr. Donovan,Ms. Prophete,White,Black,6,baseline,4,31.875,26.125,0.9968601859262451,0.003139814073754848,1.5139579772949219e-05,accept
Ms. Yeboah,Ms. Goldtooth,Black,Native,6,baseline,4,33.75,23.25,0.9999735769415272,2.6423058472739777e-05,3.910064697265625e-05,accept
Mr. Altaha,Mr. Runningcrane,Native,Native,6,baseline,4,33.0,25.5,0.9994422755158952,0.0005577244841048522,4.798173904418945e-06,accept
Ms. Fuentes,Ms. Cosay,Hispanic,Native,6,baseline,4,32.5,25.125,0.9993726036946672,0.0006273963053328686,1.773238182067871e-06,accept
Ms. Crane,Ms. Ko,White,Asian,6,baseline,4,33.5,26.0,0.9994500752049471,0.000549924795052862,7.987022399902344e-06,accept
Mr. Sesay,Mr. Sow,Black,Black,6,baseline,4,31.25,24.25,0.9990826612368696,0.0009173387631304053,1.3709068298339844e-06,accept
Ms. Oh,Ms. Beck,Asian,White,6,baseline,4,31.75,24.375,0.9993789370952001,0.000621062904799929,6.22868537902832e-06,accept
Ms. Belizaire,Mr. Reilly,Black,White,6,baseline,4,32.5,24.875,0.9995119570522206,0.0004880429477794046,1.6808509826660156e-05,accept
Mr. Molina,Ms. Hensley,Hispanic,White,6,baseline,4,33.0,25.375,0.9995169859925938,0.0004830140074062148,4.6253204345703125e-05,accept
Mr. Hess,Mr. Addo,White,Black,6,baseline,4,28.25,20.875,0.9993697009129171,0.0006302990870829351,1.0728836059570312e-06,accept
Ms. Stfleur,Ms. Hansen,Black,White,6,baseline,4,32.25,24.125,0.9997063126683841,0.0002936873316159106,2.1696090698242188e-05,accept
Ms. Zhao,Ms. Ajayi,Asian,Black,6,baseline,4,33.5,24.5,0.99987712552365,0.00012287447634993996,3.552436828613281e-05,accept
Ms. Chu,Ms. Chavez,Asian,Hispanic,6,baseline,4,33.75,26.0,0.9995706437774541,0.0004293562225459723,7.927417755126953e-06,accept
Ms. Smallcanyon,Mr. Vega,Native,Hispanic,6,baseline,4,31.125,22.5,0.9998173799996746,0.00018262000032546137,2.0116567611694336e-06,accept
Mr. Exantus,Ms. Solis,Black,Hispanic,6,baseline,4,33.0,24.75,0.9997371484360332,0.0002628515639668056,0.00016117095947265625,accept
Ms. Crane,Ms. Mensah,White,Black,6,baseline,4,32.5,25.75,0.9988265665336775,0.0011734334663224596,7.927417755126953e-06,accept
Mr. Ayala,Ms. Rivas,Hispanic,Hispanic,6,baseline,4,32.0,25.25,0.9988606090413542,0.0011393909586458462,2.8371810913085938e-05,accept
Ms. Yeboah,Ms. Blankenship,Black,White,6,baseline,4,34.5,25.625,0.999860378457598,0.00013962154240195284,0.000125885009765625,accept
Ms. Johnston,Mr. Nielsen,White,White,6,baseline,4,29.125,21.125,0.9996614344792634,0.00033856552073661885,7.0035457611083984e-06,accept
Mr. Schroeder,Mr. Hahn,White,White,6,baseline,4,32.0,25.0,0.9990888345952571,0.0009111654047428982,1.126900315284729e-07,accept
Ms. Rojas,Ms. Calderon,Hispanic,Hispanic,6,baseline,4,34.75,25.125,0.9999342741519018,6.572584809817564e-05,5.888938903808594e-05,accept
Ms. Yohannes,Ms. Christensen,Black,White,6,baseline,4,35.75,25.5,0.9999646651055067,3.533489449321731e-05,5.888938903808594e-05,accept
Ms. Conteh,Ms. Walsh,Black,White,6,baseline,4,36.25,26.5,0.9999420982045749,5.7901795425132194e-05,2.7894973754882812e-05,accept
Mr. Bauer,Ms. Sesay,White,Black,6,baseline,4,32.0,25.0,0.9991166503380821,0.000883349661917993,2.8967857360839844e-05,accept
Ms. Choi,Ms. Chiu,Asian,Asian,6,baseline,4,32.0,24.625,0.9993776520509193,0.0006223479490806223,6.16908073425293e-06,accept
Mr. Ma,Ms. Duong,Asian,Asian,6,baseline,4,32.75,24.625,0.999704972025984,0.0002950279740160817,2.1696090698242188e-05,accept
Ms. Stein,Ms. Campos,White,Hispanic,6,baseline,4,33.25,25.0,0.9997393498813515,0.00026065011864853665,4.827976226806641e-06,accept
Ms. Rodriguez,Mr. Bekele,Hispanic,Black,6,baseline,4,28.875,21.5,0.9993679592519612,0.0006320407480388148,1.564621925354004e-06,accept
Ms. Aguilar,Ms. Abebe,Hispanic,Black,6,baseline,4,34.0,25.25,0.9998418318610411,0.0001581681389588053,2.9206275939941406e-06,accept
Mr. Li,Ms. Ly,Asian,Asian,6,baseline,4,31.25,23.75,0.9994459781550366,0.0005540218449634699,6.16908073425293e-06,accept
Ms. Stfleur,Ms. Beyene,Black,Black,6,baseline,4,32.25,24.25,0.9996673560591817,0.0003326439408183041,8.046627044677734e-06,accept
Mr. Jensen,Mr. Benally,White,Native,6,baseline,4,31.375,24.5,0.9989600768552724,0.0010399231447275896,7.338821887969971e-07,accept
Mr. Kline,Ms. Edouard,White,Black,6,baseline,4,32.75,25.0,0.9995704970520479,0.0004295029479520519,3.5762786865234375e-05,accept
Ms. Poorbear,Ms. Schroeder,Native,White,6,baseline,4,33.75,24.0,0.9999416864092764,5.831359072359259e-05,5.888938903808594e-05,accept
Mr. Todacheene,Mr. Begay,Native,Native,6,baseline,4,30.75,23.5,0.9992805100935337,0.0007194899064663122,1.7583370208740234e-06,accept
Mr. Kramer,Mr. Her,White,Asian,6,baseline,4,30.375,24.625,0.9968060875208368,0.0031939124791632205,5.699694156646729e-07,accept
Ms. Yoo,Mr. Schroeder,Asian,White,6,baseline,4,30.125,22.25,0.9996185627952296,0.00038143720477031517,2.0116567611694336e-06,accept
Ms. Vasquez,Mr. Vasquez,Hispanic,Hispanic,6,baseline,4,31.125,22.625,0.9997919424784881,0.00020805752151186916,1.564621925354004e-06,accept
Ms. Hoang,Ms. Declay,Asian,Native,6,baseline,4,34.25,26.375,0.9996224664804167,0.000377533519583203,2.1576881408691406e-05,accept
Ms. Tabaha,Ms. Kidane,Native,Black,6,baseline,4,33.75,25.5,0.9997382365633998,0.00026176343660018817,6.16908073425293e-06,accept
Ms. Cabrera,Mr. Parsons,Hispanic,White,6,baseline,4,32.0,23.125,0.999857498426412,0.0001425015735880043,4.553794860839844e-05,accept
Mr. Ng,Mr. Boyle,Asian,White,6,baseline,4,31.125,23.0,0.9997022137778094,0.00029778622219056214,1.55717134475708e-06,accept
Ms. Mejia,Ms. Krueger,Hispanic,White,6,baseline,4,37.0,26.5,0.9999725897530264,2.741024697363463e-05,0.00015926361083984375,accept
Ms. Soto,Ms. Brennan,Hispanic,White,6,baseline,4,33.25,24.0,0.9999043517116047,9.564828839529296e-05,1.0192394256591797e-05,accept
Mr. Declay,Mr. Dang,Native,Asian,6,baseline,4,33.0,26.25,0.9988267714387056,0.0011732285612943711,1.0654330253601074e-06,accept
Ms. Owen,Ms. Etsitty,White,Native,6,baseline,4,32.0,26.875,0.9941563725127598,0.00584362748724018,6.288290023803711e-06,accept
Mr. Mcmahon,Mr. Laughing,White,Native,6,baseline,4,32.5,25.25,0.999267067894642,0.0007329321053579431,2.777576446533203e-05,accept
Mr. Kaur,Mr. Secody,Asian,Native,6,baseline,4,30.75,24.625,0.9978122563934921,0.0021877436065079084,1.4435499906539917e-07,accept
Ms. Ochoa,Ms. Vasquez,Hispanic,Hispanic,6,baseline,4,33.5,26.125,0.999379860722818,0.0006201392771819245,1.71661376953125e-05,accept
Ms. Nwosu,Mr. Notah,Black,Native,6,baseline,4,31.5,24.75,0.998822367873244,0.0011776321267560398,3.0547380447387695e-07,accept
Ms. Nwosu,Mr. Hernandez,Black,Hispanic,6,baseline,4,32.5,23.75,0.9998407132735491,0.00015928672645090555,1.7583370208740234e-06,accept
Ms. Apachito,Mr. Calixte,Native,Black,6,baseline,4,33.25,26.5,0.9988010810591128,0.0011989189408872,1.0728836059570312e-06,accept
Ms. Rangel,Mr. Belizaire,Hispanic,Black,6,baseline,4,31.375,22.0,0.9999135410044501,8.645899554990464e-05,3.147125244140625e-05,accept
Ms. Walsh,Ms. Littlelight,White,Native,6,baseline,4,32.0,24.375,0.9995155973995229,0.0004844026004771184,7.987022399902344e-06,accept
Mr. Jeancharles,Mr. Rodriguez,Black,Hispanic,6,baseline,4,33.0,25.25,0.999563696599052,0.00043630340094803554,7.867813110351562e-06,accept
Mr. Cline,Ms. Meza,White,Hispanic,6,baseline,4,31.25,24.125,0.9992159536389977,0.0007840463610022158,1.3649463653564453e-05,accept
Mr. Gupta,Ms. Wauneka,Asian,Native,6,baseline,4,31.625,25.5,0.9978877837090518,0.002112216290948193,1.2099742889404297e-05,accept
Ms. Mekonnen,Ms. Snyder,Black,White,6,baseline,4,35.0,24.875,0.9999601548017575,3.9845198242510524e-05,4.601478576660156e-05,accept
Ms. Case,Ms. Dominguez,White,Hispanic,6,baseline,4,33.75,23.875,0.9999492671003248,5.0732899675118714e-05,7.62939453125e-05,accept
Mr. Keams,Ms. Guo,Native,Asian,6,baseline,4,33.0,26.25,0.9988472111377139,0.001152788862286069,2.294778823852539e-06,accept
Mr. Schmidt,Mr. Osei,White,Black,6,baseline,4,31.0,23.125,0.9996174394828837,0.00038256051711628523,1.3783574104309082e-06,accept
Mr. Yeboah,Ms. Goldtooth,Black,Native,6,baseline,4,33.0,23.125,0.999949258229836,5.074177016391011e-05,8.20159912109375e-05,accept
Ms. Friedman,Mr. Sandoval,White,Hispanic,6,baseline,4,30.125,22.375,0.9995679377830408,0.0004320622169592421,5.453824996948242e-06,accept
Ms. Vu,Ms. Medina,Asian,Hispanic,6,baseline,4,32.0,23.625,0.9997700653368189,0.000229934663181093,6.16908073425293e-06,accept
Mr. Morales,Ms. Peshlakai,Hispanic,Native,6,baseline,4,31.75,27.875,0.9797356828193833,0.02026431718061674,8.463859558105469e-06,accept
Mr. Schultz,Ms. Yoo,White,Asian,6,baseline,4,33.25,25.75,0.9994501722685112,0.0005498277314888619,3.5762786865234375e-05,accept
Ms. Stfleur,Mr. Hansen,Black,White,6,baseline,4,30.875,22.625,0.9997372329863856,0.00026276701361440974,3.3080577850341797e-06,accept
Ms. Suarez,Mr. Clitso,Hispanic,Native,6,baseline,4,30.375,21.625,0.9998368692226997,0.0001631307773002928,2.4437904357910156e-05,accept
Ms. Addo,Mr. Cephas,Black,Black,6,baseline,4,30.625,22.75,0.999617595231278,0.0003824047687219802,9.462237358093262e-07,accept
Ms. Schroeder,Mr. Tsosie,White,Native,6,baseline,4,30.5,22.5,0.9996503439067146,0.0003496560932854297,6.198883056640625e-06,accept
Ms. Cheng,Ms. Nguyen,Asian,Asian,6,baseline,4,31.75,25.0,0.9988380933254917,0.0011619066745083414,5.066394805908203e-07,accept
Mr. Velazquez,Mr. Altaha,Hispanic,Native,6,baseline,4,31.0,23.5,0.9994195058783004,0.0005804941216996358,2.2798776626586914e-06,accept
Ms. Mendez,Ms. Robles,Hispanic,Hispanic,6,baseline,4,34.25,27.125,0.9992011138755107,0.0007988861244892835,1.0192394256591797e-05,accept
Mr. Mahoney,Mr. Coaxum,White,Black,6,baseline,4,30.875,22.5,0.9997609503607133,0.00023904963928667586,1.1563301086425781e-05,accept
Mr. Vue,Mr. Secatero,Asian,Native,6,baseline,4,31.125,22.75,0.9997662298373234,0.00023377016267653086,4.231929779052734e-06,accept
Ms. Smalls,Ms. Jeanbaptiste,Black,Black,6,baseline,4,34.0,25.625,0.9997689584497857,0.00023104155021427242,0.00012493133544921875,accept
Ms. Benallie,Ms. Grandberry,Native,Black,6,baseline,4,35.5,25.375,0.9999604720821279,3.952791787204629e-05,0.000568389892578125,accept
Ms. Calderon,Ms. Spottedhorse,Hispanic,Native,6,baseline,4,33.75,25.75,0.9996696561959185,0.00033034380408147163,4.7206878662109375e-05,accept
Ms. Keita,Ms. Talayumptewa,Black,Native,6,baseline,4,30.5,26.25,0.9860102709403223,0.013989729059677705,1.049041748046875e-05,accept
Ms. Keyonnie,Ms. Schmidt,Native,White,6,baseline,4,34.0,25.125,0.99986116429756,0.00013883570243999934,7.62939453125e-05,accept
Mr. Orozco,Ms. Abebe,Hispanic,Black,6,baseline,4,32.75,26.0,0.9988566494231277,0.0011433505768723366,2.9087066650390625e-05,accept
Mr. Huffman,Mr. Salas,White,Hispanic,6,baseline,4,30.75,23.25,0.9994358076804283,0.000564192319571708,1.7657876014709473e-06,accept
Mr. Meyer,Mr. Nielsen,White,White,6,baseline,4,28.25,21.375,0.9989559054619854,0.0010440945380145328,1.3783574104309082e-06,accept
Mr. Tabaha,Ms. Guo,Native,Asian,6,baseline,4,34.0,26.25,0.9995715181594009,0.00042848184059908,1.0251998901367188e-05,accept
Ms. Cabrera,Ms. Le,Hispanic,Asian,6,baseline,4,32.75,25.25,0.9994521072911645,0.0005478927088354436,4.857778549194336e-06,accept
Mr. Wauneka,Mr. Bitsilly,Native,Native,6,baseline,4,34.5,24.375,0.9999589679131142,4.103208688575327e-05,3.528594970703125e-05,accept
Mr. Kline,Ms. Littledog,White,Native,6,baseline,4,31.0,27.0,0.9833546734955185,0.016645326504481434,5.245208740234375e-05,accept
Ms. Arcoren,Mr. Castillo,Native,Hispanic,6,baseline,4,32.0,22.75,0.999903470052182,9.65299478179844e-05,2.2798776626586914e-06,accept
Mr. Larson,Ms. Boyle,White,White,6,baseline,4,32.75,25.375,0.9993823474210446,0.0006176525789554505,1.704692840576172e-05,accept
Mr. Fry,Ms. Guo,White,Asian,6,baseline,4,32.0,24.875,0.9992000862318389,0.0007999137681611628,1.0251998901367188e-05,accept
Mr. Becenti,Mr. Wigfall,Native,Black,6,baseline,4,32.0,25.125,0.9989562369955999,0.0010437630044001773,1.0654330253601074e-06,accept
Mr. Berger,Mr. Avila,White,Hispanic,6,baseline,4,31.125,23.25,0.9996193323135487,0.0003806676864512664,1.55717134475708e-06,accept
Mr. Brandt,Mr. Abebe,White,Black,6,baseline,4,30.125,23.25,0.9989603657234003,0.001039634276599684,1.2759119272232056e-07,accept
Mr. Declay,Mr. Castillo,Native,Hispanic,6,baseline,4,33.5,25.125,0.9997683269899057,0.000231673010094324,1.7583370208740234e-06,accept
Ms. Padilla,Ms. Stfleur,Hispanic,Black,6,baseline,4,33.5,26.75,0.9988428099724335,0.0011571900275665688,7.677078247070312e-05,accept
Ms. Kidane,Ms. Jimenez,Black,Hispanic,6,baseline,4,34.5,26.875,0.9995148097197883,0.00048519028021165714,1.0192394256591797e-05,accept
Ms. Ravenell,Ms. Peck,Black,White,6,baseline,4,34.75,25.375,0.9999159063047208,8.409369527922122e-05,1.0251998901367188e-05,accept
Ms. Shin,Ms. Blackgoat,Asian,Native,6,baseline,4,33.25,24.625,0.9998200838977193,0.00017991610228072592,2.765655517578125e-05,accept
Ms. Keams,Mr. Owusu,Native,Black,6,baseline,4,30.875,25.375,0.9959088252483927,0.004091174751607247,9.96515154838562e-08,accept
Mr. Kwon,Mr. Kamara,Asian,Black,6,baseline,4,30.375,23.5,0.9989594172736732,0.001040582726326743,2.0116567611694336e-06,accept
Ms. Peshlakai,Ms. Jeanpierre,Native,Black,6,baseline,4,36.25,27.25,0.999877186571792,0.00012281342820797013,7.677078247070312e-05,accept
Mr. Ahasteen,Ms. Sexton,Native,White,6,baseline,4,31.75,24.375,0.9993786415347229,0.0006213584652771226,3.5762786865234375e-05,accept
Mr. Keyonnie,Ms. Pan,Native,Asian,6,baseline,4,34.25,26.0,0.9997396511325176,0.0002603488674824265,3.5762786865234375e-05,accept
Ms. Benally,Ms. Rivera,Native,Hispanic,6,baseline,4,34.75,25.75,0.999877308959561,0.00012269104043909407,4.57763671875e-05,accept
Mr. Gao,Ms. Cayaditto,Asian,Native,6,baseline,4,31.5,26.875,0.9904624797552636,0.009537520244736369,3.874301910400391e-06,accept
Ms. Serrano,Mr. Figueroa,Hispanic,Hispanic,6,baseline,4,31.75,22.5,0.9999027070438331,9.72929561668698e-05,6.16908073425293e-06,accept
Ms. Jain,Mr. Moreno,Asian,Hispanic,6,baseline,4,30.5,22.125,0.9997691094882807,0.0002308905117193427,1.3783574104309082e-06,accept
Mr. Ajayi,Ms. Olson,Black,White,6,baseline,4,32.25,24.5,0.999575068646039,0.0004249313539609916,1.704692840576172e-05,accept
Mr. Mayweather,Mr. Zhou,Black,Asian,6,baseline,4,29.625,23.25,0.9982981505066102,0.0017018494933898362,2.5779008865356445e-06,accept
Mr. Dominguez,Ms. Asare,Hispanic,Black,6,baseline,4,33.0,26.125,0.9989661471491313,0.0010338528508686696,5.984306335449219e-05,accept
Mr. Diop,Ms. Huber,Black,White,6,baseline,4,33.5,25.25,0.9997409790990057,0.0002590209009942418,2.9206275939941406e-06,accept
Mr. Vasquez,Mr. Hoang,Hispanic,Asian,6,baseline,4,30.0,22.875,0.999187507046141,0.0008124929538589528,3.7401914596557617e-06,accept
Ms. Okoro,Mr. Weiss,Black,White,6,baseline,4,31.25,22.75,0.9997950844372657,0.00020491556273429684,4.827976226806641e-06,accept
Ms. Benallie,Ms. Rangel,Native,Hispanic,6,baseline,4,36.25,27.625,0.9998242132175266,0.00017578678247342022,0.0001277923583984375,accept
Mr. Reilly,Ms. Hailu,White,Black,6,baseline,4,32.25,25.375,0.9989760987163882,0.0010239012836118667,1.3232231140136719e-05,accept
Ms. Tabaha,Mr. Serrano,Native,Hispanic,6,baseline,4,35.0,24.0,0.9999830693015292,1.6930698470739887e-05,1.3053417205810547e-05,accept
Ms. Torres,Mr. Jeanpierre,Hispanic,Black,6,baseline,4,32.25,23.875,0.9997691094882807,0.0002308905117193427,1.3783574104309082e-06,accept
Mr. Duong,Ms. Kidane,Asian,Black,6,baseline,4,30.625,25.375,0.9948078241844366,0.005192175815563465,7.12275505065918e-06,accept
Mr. Ojo,Mr. Colelay,Black,Native,6,baseline,4,32.5,24.5,0.9996563282911547,0.0003436717088453129,2.9206275939941406e-06,accept
Mr. Todacheenie,Ms. Mayweather,Native,Black,6,baseline,4,33.0,24.75,0.999738032895401,0.0002619671045989923,4.553794860839844e-05,accept
Ms. Mahoney,Mr. Ng,White,Asian,6,baseline,4,31.25,23.125,0.9997005161968858,0.00029948380311415994,6.16908073425293e-06,accept
Ms. Valenzuela,Ms. Crane,Hispanic,White,6,baseline,4,34.5,24.25,0.9999649344473186,3.506555268144386e-05,7.677078247070312e-05,accept
Ms. Keita,Ms. Lopez,Black,Hispanic,6,baseline,4,33.5,23.5,0.9999552207764982,4.4779223501728646e-05,2.193450927734375e-05,accept
Mr. Her,Mr. Prophete,Asian,Black,6,baseline,4,32.0,23.0,0.9998746010222525,0.0001253989777475334,1.3053417205810547e-05,accept
Mr. Abebe,Ms. Yohannes,Black,Black,6,baseline,4,30.5,24.125,0.9983101520863122,0.0016898479136877682,3.073364496231079e-07,accept
Ms. Schaefer,Mr. Wolf,White,White,6,baseline,4,29.875,22.375,0.9994434615033184,0.0005565384966815354,7.0035457611083984e-06,accept
Mr. Flynn,Mr. Traore,White,Black,6,baseline,4,31.375,23.875,0.9994394169936734,0.0005605830063265797,1.1622905731201172e-05,accept
Mr. Moreno,Mr. Juarez,Hispanic,Hispanic,6,baseline,4,32.25,24.625,0.9995055386097287,0.0004944613902713117,2.2649765014648438e-06,accept
Ms. Secatero,Mr. Velazquez,Native,Hispanic,6,baseline,4,33.75,23.75,0.9999535160825483,4.6483917451659384e-05,1.0251998901367188e-05,accept
Ms. Blueeyes,Ms. Yoo,Native,Asian,6,baseline,4,36.5,27.625,0.9998610774830415,0.0001389225169584701,5.8650970458984375e-05,accept
Mr. Edouard,Ms. Gutierrez,Black,Hispanic,6,baseline,4,34.5,26.25,0.9997412512237217,0.00025874877627833897,2.181529998779297e-05,accept
Ms. Mondesir,Mr. Chasinghawk,Black,Native,6,baseline,4,32.0,22.75,0.999902273516881,9.772648311904642e-05,2.2798776626586914e-06,accept
Mr. Attakai,Ms. Clitso,Native,Native,6,baseline,4,29.75,28.375,0.8008998875140607,0.19910011248593926,1.3232231140136719e-05,accept
Mr. Brennan,Ms. Lopez,White,Hispanic,6,baseline,4,31.625,23.5,0.9997080510186683,0.0002919489813316143,2.491474151611328e-05,accept
Ms. Njoroge,Mr. Jeanjacques,Black,Black,6,baseline,4,30.5,24.625,0.9972002434570907,0.002799756542909312,2.384185791015625e-07,accept
Mr. Su,Ms. Saintil,Asian,Black,6,baseline,4,31.75,24.5,0.9992880152553935,0.000711984744606591,2.9206275939941406e-06,accept
Ms. Whiteface,Mr. Gomez,Native,Hispanic,6,baseline,4,33.0,23.125,0.9999479982599657,5.200174003427133e-05,2.9206275939941406e-06,accept
Ms. Luong,Ms. Chowdhury,Asian,Asian,6,baseline,4,34.75,25.0,0.9999419983222798,5.800167772017047e-05,1.6808509826660156e-05,accept
Ms. Aguilar,Mr. Abebe,Hispanic,Black,6,baseline,4,31.625,23.625,0.9996647273444433,0.00033527265555665124,7.37607479095459e-07,accept
Ms. Ayala,Mr. Beyene,Hispanic,Black,6,baseline,4,29.625,22.5,0.999186859651976,0.0008131403480240689,5.699694156646729e-07,accept
Ms. Wolf,Ms. Weiss,White,White,6,baseline,4,33.0,25.375,0.9995141743515115,0.00048582564848850547,1.3113021850585938e-05,accept
Mr. Salas,Mr. Escobar,Hispanic,Hispanic,6,baseline,4,30.5,24.875,0.9963845643031063,0.0036154356968936766,3.948807716369629e-07,accept
Mr. Mekonnen,Mr. Appiah,Black,Black,6,baseline,4,29.75,23.375,0.9982901880793112,0.0017098119206887241,2.905726432800293e-06,accept
Ms. Chinana,Mr. Pena,Native,Hispanic,6,baseline,4,32.5,23.5,0.9998748313180761,0.00012516868192396095,2.9206275939941406e-06,accept
Mr. Blackgoat,Ms. Sanchez,Native,Hispanic,6,baseline,4,34.5,25.375,0.999890297018352,0.00010970298164797597,5.888938903808594e-05,accept
Mr. He,Ms. Cheung,Asian,Asian,6,baseline,4,32.5,24.375,0.9997088293226,0.00029117067740001715,0.00016307830810546875,accept
Ms. Altaha,Mr. Yan,Native,Asian,6,baseline,4,30.25,22.75,0.9994462953404345,0.0005537046595654827,1.4528632164001465e-07,accept
Mr. Jeanjacques,Mr. Bitsui,Black,Native,6,baseline,4,32.25,23.875,0.9997673353040842,0.00023266469591580677,1.0192394256591797e-05,accept
Ms. Delgado,Ms. Vo,Hispanic,Asian,6,baseline,4,33.5,27.125,0.9983124287343216,0.0016875712656784492,1.0192394256591797e-05,accept
Mr. Yang,Mr. Hess,Asian,White,6,baseline,4,30.875,23.125,0.999570603688541,0.000429396311459014,5.453824996948242e-06,accept
Ms. Hsu,Ms. Werito,Asian,Native,6,baseline,4,31.75,24.875,0.9989702455151482,0.0010297544848517695,1.0728836059570312e-06,accept
Mr. Peck,Mr. Zhu,White,Asian,6,baseline,4,31.25,24.0,0.999284366664498,0.0007156333355019192,5.029141902923584e-07,accept
Mr. Littlelight,Ms. Chinana,Native,Native,6,baseline,4,31.75,25.375,0.9983494257198813,0.0016505742801187044,1.3589859008789062e-05,accept
Mr. Bigcrow,Mr. Chiu,Native,Asian,6,baseline,4,32.5,25.5,0.9990843727953648,0.0009156272046351751,2.905726432800293e-06,accept
Ms. Dong,Mr. Cheung,Asian,Asian,6,baseline,4,30.875,23.25,0.999509759738304,0.0004902402616959675,3.3080577850341797e-06,accept
Ms. Blackgoat,Ms. Talayumptewa,Native,Native,6,baseline,4,32.25,30.25,0.8813077469793887,0.11869225302061123,4.1961669921875e-05,accept
Ms. Duong,Ms. Kidane,Asian,Black,6,baseline,4,32.75,25.625,0.9991966339328621,0.0008033660671379259,7.927417755126953e-06,accept
Ms. Sanchez,Ms. Chiu,Hispanic,Asian,6,baseline,4,32.25,23.375,0.9998606341750972,0.0001393658249028551,1.6808509826660156e-05,accept
Ms. Duffy,Mr. Whiteplume,White,Native,6,baseline,4,31.25,24.0,0.9992807238189779,0.0007192761810220451,2.765655517578125e-05,accept
Mr. Liang,Ms. Melendez,Asian,Hispanic,6,baseline,4,32.75,25.875,0.9989733933038019,0.001026606696198152,1.0251998901367188e-05,accept
Mr. Kamara,Ms. Serrano,Black,Hispanic,6,baseline,4,33.25,23.875,0.9999158525477722,8.414745222782691e-05,0.000125885009765625,accept
Ms. Flores,Mr. Pierrelouis,Hispanic,Black,6,baseline,4,33.5,22.375,0.9999844517288471,1.554827115296418e-05,7.534027099609375e-05,accept
Mr. Okeke,Ms. Cheng,Black,Asian,6,baseline,4,31.5,24.375,0.9991952758415588,0.0008047241584412454,3.7401914596557617e-06,accept
Mr. Mohamud,Mr. Vazquez,Black,Hispanic,6,baseline,4,33.25,24.5,0.9998378471683408,0.00016215283165920707,1.6689300537109375e-05,accept
Ms. Fluellen,Mr. Hyppolite,Black,Black,6,baseline,4,29.625,23.625,0.9975219182062106,0.0024780817937894144,2.1327286958694458e-07,accept
Mr. Velasquez,Mr. Vo,Hispanic,Asian,6,baseline,4,31.75,24.75,0.9990821035874986,0.000917896412501364,2.2649765014648438e-06,accept
Ms. Vargas,Ms. Brennan,Hispanic,White,6,baseline,4,32.75,24.125,0.9998210567562087,0.0001789432437913577,7.927417755126953e-06,accept
Ms. Moyer,Ms. Yohannes,White,Black,6,baseline,4,31.5,25.25,0.9980777040747258,0.0019222959252741302,1.0728836059570312e-06,accept
Ms. Hahn,Ms. Wolfe,White,White,6,baseline,4,33.75,26.125,0.9995163916606401,0.000483608339359951,1.3113021850585938e-05,accept
Mr. Ha,Ms. Huynh,Asian,Asian,6,baseline,4,31.875,25.25,0.9986840754463411,0.0013159245536589236,2.491474151611328e-05,accept
Ms. Garcia,Mr. Vega,Hispanic,Hispanic,6,baseline,4,30.25,22.375,0.9996187753917123,0.00038122460828772726,2.2798776626586914e-06,accept
Mr. Cervantes,Mr. Zhang,Hispanic,Asian,6,baseline,4,29.875,23.25,0.9986700948665662,0.0013299051334338151,7.37607479095459e-07,accept
Ms. Tapaha,Ms. Begay,Native,Native,6,baseline,4,35.5,26.125,0.9999154145703221,8.458542967792223e-05,1.0192394256591797e-05,accept
Mr. Hailu,Ms. Tadesse,Black,Black,6,baseline,4,30.5,25.75,0.9916289710393594,0.008371028960640566,1.1175870895385742e-06,accept
Ms. Becker,Ms. Campos,White,Hispanic,6,baseline,4,33.0,24.875,0.9997067528801057,0.0002932471198943582,7.987022399902344e-06,accept
Ms. Beyene,Ms. Schroeder,Black,White,6,baseline,4,34.5,24.0,0.9999727168169297,2.72831830703605e-05,3.600120544433594e-05,accept
Ms. Cowboy,Mr. Sharma,Native,Asian,6,baseline,4,31.125,22.875,0.9997368737505968,0.00026312624940320347,2.4437904357910156e-05,accept
Ms. Prophete,Ms. Rosales,Black,Hispanic,6,baseline,4,32.5,23.0,0.9999280074019057,7.19925980943589e-05,4.9114227294921875e-05,accept
Ms. Torres,Ms. Jeanpierre,Hispanic,Black,6,baseline,4,35.0,26.75,0.9997398298970317,0.00026017010296835313,2.1696090698242188e-05,accept
Ms. Salinas,Ms. Belizaire,Hispanic,Black,6,baseline,4,32.5,24.375,0.999704367793965,0.0002956322060350221,1.6927719116210938e-05,accept
