proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Ms. Kwon,Ms. Cervantes,Asian,Hispanic,0,baseline,10,29.75,34.75,0.006688866367453308,0.9933111336325466,2.0116567611694336e-06,reject
Ms. Jama,Ms. Olson,Black,White,0,baseline,10,29.125,35.75,0.0013539743407659896,0.998646025659234,6.139278411865234e-06,reject
Mr. Zuniga,Ms. Begaye,Hispanic,Native,0,baseline,10,33.75,31.625,0.8939828080229226,0.10601719197707736,2.0256265997886658e-08,accept
Mr. Kline,Ms. Cervantes,White,Hispanic,0,baseline,10,28.25,34.0,0.0032282707804529437,0.996771729219547,7.581710815429688e-05,reject
Ms. Walkingeagle,Ms. Ramirez,Native,Hispanic,0,baseline,10,29.25,35.5,0.0019279379632406496,0.9980720620367594,2.648448571562767e-09,reject
Ms. Olanna,Mr. Tessay,Native,Native,0,baseline,10,33.0,32.25,0.6783114992721979,0.32168850072780203,5.005858838558197e-09,accept
Ms. Lin,Ms. Gallegos,Asian,Hispanic,0,baseline,10,31.0,38.0,0.000949960204369817,0.9990500397956302,2.2649765014648438e-06,reject
Ms. Le,Ms. Ajayi,Asian,Black,0,baseline,10,30.375,36.25,0.002796644027167399,0.9972033559728326,1.7508864402770996e-06,reject
Mr. Dougherty,Mr. Schultz,White,White,0,baseline,10,26.375,33.75,0.0006273963053328686,0.9993726036946672,1.6689300537109375e-05,reject
Mr. Conteh,Ms. Walsh,Black,White,0,baseline,10,31.375,40.0,0.00018063142889224114,0.9998193685711078,3.725290298461914e-06,reject
Mr. Okeke,Mr. Mcmahon,Black,White,0,baseline,10,26.875,32.75,0.002787855642543441,0.9972121443574565,2.2798776626586914e-06,reject
Ms. Jensen,Ms. Oconnor,White,White,0,baseline,10,32.75,33.75,0.26947637292464877,0.7305236270753512,1.7826096154749393e-10,reject
Ms. Ngo,Ms. Sun,Asian,Asian,0,baseline,10,28.0,35.5,0.0005605227364484809,0.9994394772635515,3.7103891372680664e-06,reject
Mr. Sexton,Mr. Mensah,White,Black,0,baseline,10,24.5,24.75,0.43669250645994834,0.5633074935400517,5.5138116294983774e-12,reject
Mr. Dao,Ms. Hoover,Asian,White,0,baseline,10,29.875,37.0,0.0008114298626731992,0.9991885701373268,4.5299530029296875e-05,reject
Mr. Frimpong,Ms. Notafraid,Black,Native,0,baseline,10,30.25,38.75,0.00020411040479091308,0.999795889595209,2.765655517578125e-05,reject
Ms. Snyder,Ms. Tapaha,White,Native,0,baseline,10,27.5,26.125,0.79839518555667,0.20160481444332998,5.5289106626332796e-14,accept
Ms. Kameroff,Mr. Ochoa,Native,Hispanic,0,baseline,10,30.875,29.0,0.8664122137404581,0.13358778625954199,2.4400651454925537e-07,accept
Ms. Todacheenie,Ms. Mayweather,Native,Black,0,baseline,10,29.125,36.75,0.00048474695878991333,0.9995152530412101,3.528594970703125e-05,reject
Mr. Lim,Mr. Zamora,Asian,Hispanic,0,baseline,10,27.75,34.25,0.0015069586029607305,0.9984930413970393,1.0654330253601074e-06,reject
Mr. Desta,Mr. Chinana,Black,Native,0,baseline,10,25.25,31.375,0.0021798443793217943,0.9978201556206782,2.0116567611694336e-06,reject
Ms. Oneill,Ms. Nez,White,Native,0,baseline,10,28.625,35.75,0.0008131403480240689,0.999186859651976,8.102506399154663e-08,reject
Ms. Hess,Mr. Patel,White,Asian,0,baseline,10,30.875,28.75,0.8925081433224755,0.10749185667752444,1.434236764907837e-07,accept
Ms. Bitsie,Ms. Tam,Native,Asian,0,baseline,10,27.75,34.5,0.0011705033164260631,0.9988294966835739,2.2351741790771484e-07,reject
Mr. Nwosu,Ms. Pan,Black,Asian,0,baseline,10,29.875,37.0,0.0008107150312392289,0.9991892849687608,3.7439167499542236e-07,reject
Mr. Delgarito,Ms. Etcitty,Native,Native,0,baseline,10,27.25,34.5,0.0007146772901962923,0.9992853227098037,2.5331974029541016e-06,reject
Ms. Guzman,Mr. Bah,Hispanic,Black,0,baseline,10,30.75,28.25,0.9237961664329126,0.07620383356708742,7.799826562404633e-09,accept
Mr. Petersen,Mr. Munoz,White,Hispanic,0,baseline,10,30.5,27.75,0.9401709401709402,0.05982905982905983,2.561137080192566e-09,accept
Mr. Blueeyes,Ms. Yoo,Native,Asian,0,baseline,10,30.25,37.0,0.0011804674207618172,0.9988195325792382,2.09808349609375e-05,reject
Ms. Molina,Mr. Espinoza,Hispanic,Hispanic,0,baseline,10,29.875,31.25,0.20119225037257824,0.7988077496274217,1.2223608791828156e-09,reject
Mr. Kameroff,Ms. Hailu,Native,Black,0,baseline,10,29.5,33.75,0.014486141211360784,0.9855138587886392,5.103647708892822e-07,reject
Ms. Bienaime,Mr. Larson,Black,White,0,baseline,10,29.375,27.875,0.81786133960047,0.18213866039952997,3.8744474295526743e-10,accept
Ms. Perez,Mr. Delgarito,Hispanic,Native,0,baseline,10,29.75,30.875,0.24444444444444444,0.7555555555555555,1.259148120880127e-06,reject
Ms. Wu,Ms. Li,Asian,Asian,0,baseline,10,28.375,31.0,0.06750849927149101,0.932491500728509,1.2014061212539673e-07,reject
Mr. Rosales,Ms. Leaks,Hispanic,Black,0,baseline,10,30.125,35.5,0.004880769767117557,0.9951192302328824,1.33514404296875e-05,reject
Ms. Cline,Mr. Yang,White,Asian,0,baseline,10,31.0,29.625,0.7987711213517665,0.2012288786482335,1.8975697457790375e-08,accept
Ms. Boykins,Ms. Attakai,Black,Native,0,baseline,10,32.0,35.0,0.04741654263236232,0.9525834573676377,6.845220923423767e-08,reject
Mr. Erickson,Ms. Medina,White,Hispanic,0,baseline,10,29.875,36.5,0.0013311977220145934,0.9986688022779854,4.082918167114258e-06,reject
Mr. Vazquez,Mr. Case,Hispanic,White,0,baseline,10,31.0,36.0,0.006670087224217547,0.9933299127757824,1.1362135410308838e-07,reject
Ms. Barrera,Mr. Knapp,Hispanic,White,0,baseline,10,33.0,29.0,0.9820459290187892,0.017954070981210855,6.984919309616089e-08,accept
Mr. Herrera,Ms. Koch,Hispanic,White,0,baseline,10,29.875,34.75,0.007635381181722072,0.992364618818278,7.927417755126953e-06,reject
Ms. Delgarito,Mr. Huffman,Native,White,0,baseline,10,29.5,28.375,0.7549909255898367,0.24500907441016334,1.0040821507573128e-09,accept
Ms. Traore,Ms. Bekele,Black,Black,0,baseline,10,28.875,33.5,0.009695426500832436,0.9903045734991676,5.820766091346741e-10,reject
Ms. Ortiz,Ms. Jalloh,Hispanic,Black,0,baseline,10,31.0,39.0,0.000336080659358246,0.9996639193406418,2.726912498474121e-06,reject
Ms. Ayze,Mr. Frimpong,Native,Black,0,baseline,10,27.125,31.25,0.01582807875434307,0.9841719212456569,1.8104910850524902e-06,reject
Mr. Chiu,Mr. Tan,Asian,Asian,0,baseline,10,26.625,33.25,0.0013250930215301115,0.9986749069784698,1.3709068298339844e-06,reject
Mr. Dosela,Ms. Klein,Native,White,0,baseline,10,29.5,35.75,0.0019365181147803783,0.9980634818852196,2.2649765014648438e-06,reject
Mr. Keams,Ms. Pineda,Native,Hispanic,0,baseline,10,30.125,35.25,0.005935541132745327,0.9940644588672547,6.565824151039124e-08,reject
Mr. Serrano,Ms. Manygoats,Hispanic,Native,0,baseline,10,28.25,35.0,0.0011938854338173902,0.9988061145661826,3.725290298461914e-06,reject
Mr. Hanson,Mr. Swanson,White,White,0,baseline,10,27.5,33.25,0.003166237290802179,0.9968337627091978,3.7066638469696045e-07,reject
Ms. Lozano,Ms. Roth,Hispanic,White,0,baseline,10,32.0,39.25,0.0007208046397640197,0.999279195360236,7.867813110351562e-06,reject
Ms. Jeanpierre,Mr. Suarez,Black,Hispanic,0,baseline,10,28.0,34.25,0.0019357125330570627,0.998064287466943,1.0654330253601074e-06,reject
Mr. Zamora,Ms. Berhane,Hispanic,Black,0,baseline,10,29.75,34.75,0.006728890818319948,0.99327110918168,1.0728836059570312e-06,reject
Ms. Li,Ms. Meyer,Asian,White,0,baseline,10,32.5,35.25,0.05991639572689271,0.9400836042731073,2.514570951461792e-07,reject
Ms. Hoover,Mr. Eriacho,White,Native,0,baseline,10,30.125,26.75,0.9669896534734768,0.03301034652652324,6.912159733474255e-10,accept
Ms. Yan,Ms. Mueller,Asian,White,0,baseline,10,28.75,35.75,0.0009150683271217768,0.9990849316728783,4.798173904418945e-06,reject
Ms. Hensley,Ms. Ko,White,Asian,0,baseline,10,32.0,28.375,0.9741829577674974,0.025817042232502613,4.75210981676355e-11,accept
Mr. Begum,Ms. Vu,Asian,Asian,0,baseline,10,30.75,38.75,0.00033645205209602655,0.999663547947904,1.6689300537109375e-05,reject
Mr. Bienaime,Mr. Ruiz,Black,Hispanic,0,baseline,10,29.125,34.5,0.004619854924012794,0.9953801450759872,8.707866072654724e-08,reject
Ms. Wolf,Mr. Weiss,White,White,0,baseline,10,31.0,30.25,0.6802721088435374,0.3197278911564626,6.402842700481415e-09,accept
Ms. Delgado,Mr. Christensen,Hispanic,White,0,baseline,10,30.875,31.875,0.26837606837606837,0.7316239316239316,1.3597309589385986e-07,reject
Mr. Talayumptewa,Mr. Mueller,Native,White,0,baseline,10,27.75,36.0,0.00026334551573971185,0.9997366544842603,4.5299530029296875e-05,reject
Mr. Larson,Ms. Smallcanyon,White,Native,0,baseline,10,28.375,34.75,0.0017342970710846359,0.9982657029289154,1.3485550880432129e-06,reject
Mr. Escobar,Mr. Toure,Hispanic,Black,0,baseline,10,25.5,30.875,0.004610644852863062,0.9953893551471369,1.3387762010097504e-09,reject
Mr. Attakai,Ms. Xu,Native,Asian,0,baseline,10,30.375,36.75,0.001711319960723804,0.9982886800392762,1.0356307029724121e-06,reject
Mr. Orozco,Mr. Keyonnie,Hispanic,Native,0,baseline,10,27.875,35.5,0.0004880429477794046,0.9995119570522206,8.754432201385498e-08,reject
Ms. Belizaire,Ms. Reilly,Black,White,0,baseline,10,31.0,39.0,0.0003389692622672976,0.9996610307377327,1.6763806343078613e-07,reject
Mr. Yang,Ms. Adjei,Asian,Black,0,baseline,10,29.125,31.75,0.06792452830188679,0.9320754716981132,4.802132025361061e-10,reject
Mr. Coaxum,Ms. Stfleur,Black,Black,0,baseline,10,29.5,37.5,0.00034328870580157915,0.9996567112941984,2.1696090698242188e-05,reject
Mr. Yan,Ms. Tesfaye,Asian,Black,0,baseline,10,29.375,34.0,0.009827357237715804,0.9901726427622842,1.0943040251731873e-07,reject
Mr. Fluellen,Mr. Heavyrunner,Black,Native,0,baseline,10,31.625,31.5,0.5307262569832403,0.4692737430167598,4.1676685214042664e-08,accept
Ms. Ulysse,Mr. Fofana,Black,Black,0,baseline,10,27.75,33.0,0.005238616084278395,0.9947613839157216,5.066394805908203e-07,reject
Ms. Madplume,Ms. Kramer,Native,White,0,baseline,10,31.5,32.0,0.3789004457652303,0.6210995542347697,1.955777406692505e-08,reject
Mr. Beck,Ms. Hoover,White,White,0,baseline,10,30.0,34.0,0.018329153000192937,0.9816708469998071,4.827976226806641e-06,reject
Mr. Bigcrow,Ms. Mayweather,Native,Black,0,baseline,10,29.5,37.0,0.0005585639614532071,0.9994414360385467,0.0001583099365234375,reject
Mr. Roanhorse,Ms. Balogun,Native,Black,0,baseline,10,30.75,38.75,0.0003612406034438271,0.9996387593965562,0.0004329681396484375,reject
Mr. Declay,Ms. Calabaza,Native,Native,0,baseline,10,30.75,38.0,0.0007134170458619963,0.999286582954138,7.867813110351562e-06,reject
Ms. Obrien,Ms. Yepa,White,Native,0,baseline,10,29.625,35.25,0.0036468388955287916,0.9963531611044713,4.7497451305389404e-07,reject
Ms. Olanna,Mr. Perez,Native,Hispanic,0,baseline,10,30.75,33.75,0.04709141274238227,0.9529085872576177,2.514570951461792e-07,reject
Mr. Nunez,Ms. Figueroa,Hispanic,Hispanic,0,baseline,10,31.625,39.5,0.0003835024230380365,0.9996164975769619,1.6689300537109375e-05,reject
Mr. Colelay,Mr. Claw,Native,Native,0,baseline,10,27.75,33.25,0.00408905043162199,0.995910949568378,3.213062882423401e-08,reject
Mr. Cosay,Mr. Sharma,Native,Asian,0,baseline,10,27.375,35.5,0.0002967868913916181,0.9997032131086084,3.725290298461914e-06,reject
Ms. Yazzie,Mr. Vu,Native,Asian,0,baseline,10,29.75,34.25,0.010980073200488003,0.989019926799512,5.3783878684043884e-08,reject
Mr. Serrano,Ms. Figueroa,Hispanic,Hispanic,0,baseline,10,29.5,38.0,0.00020756554126946373,0.9997924344587306,0.0002613067626953125,reject
Ms. Birdinground,Mr. Donovan,Native,White,0,baseline,10,32.25,28.5,0.9769548946228087,0.023045105377191254,1.4808028936386108e-07,accept
Mr. Metellus,Ms. Schultz,Black,White,0,baseline,10,29.375,35.5,0.002214545132429799,0.9977854548675702,7.867813110351562e-06,reject
Ms. Owen,Ms. Escobar,White,Hispanic,0,baseline,10,27.375,33.5,0.0022102336193169664,0.9977897663806831,3.0547380447387695e-07,reject
Ms. Njoroge,Ms. Jeanjacques,Black,Black,0,baseline,10,30.125,34.5,0.012384926154049937,0.98761507384595,1.0989606380462646e-07,reject
Mr. Fofana,Mr. Notafraid,Black,Native,0,baseline,10,27.625,35.5,0.00038054898327239035,0.9996194510167276,1.7583370208740234e-06,reject
Mr. Guo,Ms. Jeancharles,Asian,Black,0,baseline,10,29.25,37.0,0.0004426177679418274,0.9995573822320581,5.888938903808594e-05,reject
Ms. Liang,Mr. Cephas,Asian,Black,0,baseline,10,29.625,30.875,0.2223950233281493,0.7776049766718507,2.342858351767063e-09,reject
Mr. Pineda,Mr. Fobbs,Hispanic,Black,0,baseline,10,26.875,33.0,0.0021775660975828022,0.9978224339024172,2.9206275939941406e-06,reject
Ms. Donovan,Ms. Campos,White,Hispanic,0,baseline,10,30.5,37.0,0.0015167930660888408,0.9984832069339111,6.370246410369873e-07,reject
Mr. Patel,Ms. Tsinnie,Asian,Native,0,baseline,10,28.25,34.75,0.0015159171298635675,0.9984840828701365,3.680586814880371e-06,reject
Mr. Tran,Mr. Diaz,Asian,Hispanic,0,baseline,10,27.625,33.75,0.0021654395842356,0.9978345604157643,4.827976226806641e-06,reject
Ms. Beyene,Ms. Benallie,Black,Native,0,baseline,10,28.75,34.75,0.0024983382612482523,0.9975016617387518,1.2665987014770508e-06,reject
Mr. Diaz,Mr. Wang,Hispanic,Asian,0,baseline,10,27.875,35.75,0.00037933549970157175,0.9996206645002984,1.3709068298339844e-06,reject
Ms. Campos,Mr. Flynn,Hispanic,White,0,baseline,10,30.75,34.75,0.017945383615084524,0.9820546163849154,1.7881393432617188e-06,reject
Mr. Fofana,Mr. Molina,Black,Hispanic,0,baseline,10,28.25,36.0,0.0004302732556272678,0.9995697267443727,2.2649765014648438e-06,reject
Mr. Ortega,Ms. Foley,Hispanic,White,0,baseline,10,31.0,38.5,0.0005542406380390338,0.999445759361961,1.6689300537109375e-05,reject
Mr. Swanson,Mr. Peshlakai,White,Native,0,baseline,10,26.375,28.125,0.14772727272727273,0.8522727272727273,9.604264050722122e-10,reject
Mr. Zimmerman,Ms. Su,White,Asian,0,baseline,10,28.125,33.25,0.005934127205384524,0.9940658727946154,3.650784492492676e-07,reject
Ms. Ortega,Mr. Bui,Hispanic,Asian,0,baseline,10,34.0,30.5,0.9704558794756408,0.029544120524359226,1.4901161193847656e-07,accept
Ms. Notah,Ms. Opoku,Native,Black,0,baseline,10,29.125,36.0,0.001032520846239844,0.9989674791537602,3.189779818058014e-08,reject
Mr. Knapp,Mr. Dominguez,White,Hispanic,0,baseline,10,27.75,33.0,0.005221615057680632,0.9947783849423194,1.7974525690078735e-07,reject
Ms. Yellowhair,Ms. Abdullahi,Native,Black,0,baseline,10,28.375,33.25,0.007690644593384192,0.9923093554066158,3.769993782043457e-06,reject
Ms. Hahn,Mr. Mensah,White,Black,0,baseline,10,28.5,26.5,0.8808545603944125,0.11914543960558752,6.912159733474255e-11,accept
Mr. Tsinnijinnie,Ms. Mcmahon,Native,White,0,baseline,10,29.5,37.5,0.000334648480546692,0.9996653515194533,2.7298927307128906e-05,reject
Mr. Rojas,Mr. Calderon,Hispanic,Hispanic,0,baseline,10,30.375,35.25,0.007603041216486595,0.9923969587835134,1.4528632164001465e-07,reject
Mr. Xiong,Mr. Laughing,Asian,Native,0,baseline,10,28.875,33.0,0.01591121807728306,0.984088781922717,1.0896474123001099e-07,reject
Ms. Vargas,Mr. Bullbear,Hispanic,Native,0,baseline,10,32.5,28.125,0.9874638379942141,0.01253616200578592,2.421438694000244e-07,accept
Ms. Clah,Mr. Lopez,Native,Hispanic,0,baseline,10,29.125,32.75,0.025991792065663474,0.9740082079343365,4.260800778865814e-08,reject
Ms. Ruiz,Ms. Keller,Hispanic,White,0,baseline,10,31.25,34.75,0.02945871426498331,0.9705412857350166,4.0046870708465576e-07,reject
Mr. Birdinground,Ms. Pineda,Native,Hispanic,0,baseline,10,28.375,34.75,0.0018585186436712892,0.9981414813563287,3.5762786865234375e-05,reject
Ms. Wauneka,Mr. Chu,Native,Asian,0,baseline,10,34.75,29.0,0.9968106130275696,0.003189386972430391,1.862645149230957e-07,accept
Mr. Martinez,Mr. Desta,Hispanic,Black,0,baseline,10,29.0,34.75,0.003170415132880822,0.9968295848671191,8.568167686462402e-08,reject
Ms. Larson,Mr. Smallcanyon,White,Native,0,baseline,10,31.5,30.125,0.7974172719935432,0.20258272800645682,9.022187441587448e-09,accept
Mr. Ortiz,Mr. Rivas,Hispanic,Hispanic,0,baseline,10,29.5,36.0,0.0015063912241772665,0.9984936087758227,2.905726432800293e-07,reject
Mr. Delgado,Ms. Campos,Hispanic,Hispanic,0,baseline,10,29.5,37.5,0.000339060229873008,0.999660939770127,3.552436828613281e-05,reject
Ms. Bigcrow,Ms. Vargas,Native,Hispanic,0,baseline,10,30.875,37.5,0.0013332674929633105,0.9986667325070366,2.942979335784912e-07,reject
Ms. Ochoa,Mr. Gishie,Hispanic,Native,0,baseline,10,30.5,30.125,0.5924855491329479,0.407514450867052,1.2587406672537327e-09,accept
Ms. Manygoats,Ms. Chery,Native,Black,0,baseline,10,26.25,30.625,0.012633624878522837,0.9873663751214772,9.611248970031738e-07,reject
Ms. Lo,Ms. Flynn,Asian,White,0,baseline,10,31.75,34.5,0.0603310197544047,0.9396689802455953,8.717179298400879e-07,reject
Ms. Pierrelouis,Mr. Ortega,Black,Hispanic,0,baseline,10,33.5,31.0,0.9238493723849373,0.07615062761506276,3.4691765904426575e-08,accept
Mr. Galvan,Mr. Friedman,Hispanic,White,0,baseline,10,30.5,31.25,0.31983805668016196,0.680161943319838,2.87545844912529e-08,reject
Ms. Aguilar,Mr. Oh,Hispanic,Asian,0,baseline,10,33.0,30.375,0.9322595926101374,0.06774040738986263,7.683411240577698e-09,accept
Ms. Jama,Mr. Olson,Black,White,0,baseline,10,30.625,29.25,0.7970065481758652,0.2029934518241347,1.2479722499847412e-07,accept
Ms. Delgado,Ms. Hyppolite,Hispanic,Black,0,baseline,10,28.75,35.75,0.0009163980541358731,0.9990836019458641,1.5944242477416992e-06,reject
Mr. Chau,Mr. Velez,Asian,Hispanic,0,baseline,10,27.0,32.0,0.006697140427341342,0.9933028595726586,1.0695657692849636e-09,reject
Mr. Stein,Ms. Dosela,White,Native,0,baseline,10,28.0,32.75,0.008678731270675229,0.9913212687293248,1.8719583749771118e-07,reject
Mr. Lim,Ms. Ulysse,Asian,Black,0,baseline,10,26.375,33.25,0.0010388952236158621,0.9989611047763841,1.434236764907837e-07,reject
Ms. Berg,Mr. Osei,White,Black,0,baseline,10,30.5,27.625,0.9464788732394366,0.05352112676056338,8.810729923425242e-12,accept
Ms. Dosela,Ms. Etcitty,Native,Native,0,baseline,10,27.5,32.5,0.0067146475815206465,0.9932853524184794,9.033828973770142e-08,reject
Ms. Chinana,Ms. Shije,Native,Native,0,baseline,10,29.75,35.75,0.002496644682724085,0.997503355317276,5.029141902923584e-07,reject
Ms. Velasquez,Ms. Haskie,Hispanic,Native,0,baseline,10,30.875,29.25,0.8365714285714285,0.16342857142857142,3.1868694350123405e-09,accept
Mr. Rivas,Mr. Lasiloo,Hispanic,Native,0,baseline,10,26.0,30.0,0.01801200800533689,0.9819879919946631,3.282912075519562e-08,reject
Ms. Pena,Ms. Hensley,Hispanic,White,0,baseline,10,31.0,37.0,0.0024961948249619483,0.997503805175038,4.76837158203125e-06,reject
Ms. Lara,Mr. Robles,Hispanic,Hispanic,0,baseline,10,28.0,33.0,0.006725297465080186,0.9932747025349198,5.066394805908203e-07,reject
Mr. Goseyun,Ms. Okafor,Native,Black,0,baseline,10,27.125,29.625,0.0755813953488372,0.9244186046511628,4.888534022029489e-12,reject
Ms. Zuniga,Mr. Leung,Hispanic,Asian,0,baseline,10,33.75,29.625,0.9840293621664518,0.015970637833548258,1.471489667892456e-07,accept
Mr. Cao,Ms. Gallagher,Asian,White,0,baseline,10,28.0,36.0,0.0003466704384410369,0.999653329561559,0.000335693359375,reject
Ms. Bah,Mr. Le,Black,Asian,0,baseline,10,28.625,28.5,0.5290581162324649,0.4709418837675351,7.275957614183426e-09,accept
Mr. Koch,Ms. Salinas,White,Hispanic,0,baseline,10,30.125,33.75,0.026054876642840674,0.9739451233571593,1.2665987014770508e-07,reject
Mr. Manygoats,Mr. Espinoza,Native,Hispanic,0,baseline,10,25.75,30.875,0.00592901878914405,0.9940709812108559,3.4831464290618896e-07,reject
Ms. Shen,Ms. Nielsen,Asian,White,0,baseline,10,28.875,32.5,0.025915261209378856,0.9740847387906212,8.493661880493164e-07,reject
Ms. Cervantes,Mr. Weber,Hispanic,White,0,baseline,10,29.5,30.5,0.2697841726618705,0.7302158273381295,1.618172973394394e-08,reject
Mr. Jiang,Ms. Yellowman,Asian,Native,0,baseline,10,29.375,36.0,0.0013328565391242156,0.9986671434608758,2.1457672119140625e-05,reject
Ms. Shije,Ms. Atcitty,Native,Native,0,baseline,10,29.5,32.75,0.03731559155336998,0.9626844084466301,2.514570951461792e-08,reject
Ms. Berg,Mr. Maldonado,White,Hispanic,0,baseline,10,32.75,30.25,0.9236641221374046,0.07633587786259542,1.2200325727462769e-07,accept
Ms. Schroeder,Ms. Tsosie,White,Native,0,baseline,10,32.75,29.875,0.947103274559194,0.05289672544080604,8.672941476106644e-09,accept
Ms. Hardnett,Mr. Kanuho,Black,Native,0,baseline,10,29.0,27.0,0.880481513327601,0.11951848667239896,6.59383658785373e-11,accept
Ms. Nguyen,Ms. Munoz,Asian,Hispanic,0,baseline,10,34.25,31.625,0.9329952915610286,0.06700470843897138,2.0139850676059723e-08,accept
Ms. Sandoval,Ms. Mohamud,Hispanic,Black,0,baseline,10,31.75,39.75,0.000338882929938286,0.9996611170700617,7.486343383789062e-05,reject
Ms. Chiu,Mr. Bauer,Asian,White,0,baseline,10,32.0,30.0,0.8803088803088803,0.11969111969111969,6.05359673500061e-08,accept
Mr. Trevino,Ms. Conrad,Hispanic,White,0,baseline,10,28.25,33.75,0.0040716746616553745,0.9959283253383446,8.62200977280736e-10,reject
Mr. Declay,Ms. Hyppolite,Native,Black,0,baseline,10,28.25,35.25,0.0009223693002701518,0.9990776306997299,3.546476364135742e-06,reject
Ms. Decker,Ms. Rojas,White,Hispanic,0,baseline,10,29.625,34.25,0.009822173717660653,0.9901778262823393,2.828892320394516e-08,reject
Mr. Kallestewa,Ms. Boyle,Native,White,0,baseline,10,30.5,34.5,0.018167137666532097,0.9818328623334679,5.4016709327697754e-08,reject
Mr. Robles,Ms. Louissaint,Hispanic,Black,0,baseline,10,30.875,39.0,0.0003033398766417835,0.9996966601233582,1.6689300537109375e-05,reject
Mr. Tadesse,Mr. Rodriguez,Black,Hispanic,0,baseline,10,27.375,34.75,0.0006240788198271169,0.9993759211801729,6.845220923423767e-08,reject
Mr. Blueeyes,Mr. Huffman,Native,White,0,baseline,10,27.0,31.875,0.007577092511013216,0.9924229074889868,3.8708094507455826e-09,reject
Ms. Foley,Ms. Yu,White,Asian,0,baseline,10,29.75,31.625,0.13408723747980614,0.8659127625201939,2.8194335754960775e-10,reject
Mr. Guo,Ms. Figueroa,Asian,Hispanic,0,baseline,10,27.875,35.25,0.0006373486297004461,0.9993626513702996,5.841255187988281e-05,reject
Ms. Larson,Ms. Conteh,White,Black,0,baseline,10,26.125,29.0,0.05358385525400139,0.9464161447459986,4.092726157978177e-11,reject
Ms. Nunez,Mr. Frimpong,Hispanic,Black,0,baseline,10,27.375,32.0,0.009642589064033721,0.9903574109359663,8.046627044677734e-06,reject
Ms. Brandt,Ms. Ethelbah,White,Native,0,baseline,10,24.875,27.375,0.07587768969422423,0.9241223103057757,1.474376176702208e-13,reject
Mr. Cheng,Mr. Velez,Asian,Hispanic,0,baseline,10,29.5,31.75,0.09534368070953436,0.9046563192904656,1.025910023599863e-09,reject
Mr. Dang,Ms. Moyer,Asian,White,0,baseline,10,31.0,37.0,0.002479631597591215,0.9975203684024088,7.867813110351562e-06,reject
Ms. Hernandez,Ms. Tam,Hispanic,Asian,0,baseline,10,27.625,28.5,0.2936802973977695,0.7063197026022305,1.5234036254696548e-11,reject
Mr. Ko,Ms. Jiang,Asian,Asian,0,baseline,10,28.125,33.75,0.0036409290646578782,0.9963590709353422,1.2993812561035156e-05,reject
Mr. Prioleau,Ms. Ayala,Black,Hispanic,0,baseline,10,27.875,29.875,0.1189873417721519,0.8810126582278481,4.501998773775995e-11,reject
Mr. Liang,Mr. Begay,Asian,Native,0,baseline,10,27.125,29.25,0.10673234811165845,0.8932676518883416,6.912159733474255e-11,reject
Ms. Keyonnie,Mr. Schmidt,Native,White,0,baseline,10,32.0,30.375,0.8347826086956521,0.16521739130434782,3.003515303134918e-08,accept
Ms. Kang,Mr. Abebe,Asian,Black,0,baseline,10,31.0,28.125,0.9465301478953356,0.053469852104664393,8.003553375601768e-10,accept
Mr. Sun,Ms. Hwang,Asian,Asian,0,baseline,10,28.75,36.0,0.000712119214031386,0.9992878807859686,3.528594970703125e-05,reject
Ms. Leung,Mr. Chavez,Asian,Hispanic,0,baseline,10,28.5,32.75,0.013997711066114974,0.986002288933885,6.593763828277588e-07,reject
Ms. Kaur,Ms. Chiu,Asian,Asian,0,baseline,10,28.625,30.75,0.10662177328843996,0.8933782267115601,3.245077095925808e-09,reject
Ms. Altaha,Ms. Peck,Native,White,0,baseline,10,30.125,36.25,0.00219424875851715,0.9978057512414829,5.029141902923584e-07,reject
Mr. Hartman,Ms. Ngo,White,Asian,0,baseline,10,30.0,34.25,0.014349034633010292,0.9856509653669897,6.198883056640625e-06,reject
Mr. Serrano,Ms. Kidane,Hispanic,Black,0,baseline,10,29.0,33.5,0.011017312920303333,0.9889826870796967,1.2689270079135895e-08,reject
Ms. Chowdhury,Mr. Bui,Asian,Asian,0,baseline,10,32.5,29.875,0.9320843091334895,0.06791569086651054,1.993030309677124e-07,accept
Mr. Kameroff,Mr. Hailu,Native,Black,0,baseline,10,25.0,30.0,0.006749383664066605,0.9932506163359334,5.617039278149605e-09,reject
Ms. Diaz,Ms. Wang,Hispanic,Asian,0,baseline,10,31.0,37.0,0.0024733664036699784,0.99752663359633,4.202127456665039e-06,reject
Ms. Cayaditto,Ms. Zheng,Native,Asian,0,baseline,10,34.0,33.5,0.6226415094339622,0.37735849056603776,6.170012056827545e-09,accept
Mr. Hensley,Ms. Meza,White,Hispanic,0,baseline,10,33.25,31.875,0.7992240543161979,0.20077594568380214,1.877197064459324e-09,accept
Ms. Fischer,Ms. Vu,White,Asian,0,baseline,10,29.875,34.75,0.007622100821093264,0.9923778991789067,2.2258609533309937e-07,reject
Ms. Kline,Mr. Cervantes,White,Hispanic,0,baseline,10,30.375,28.5,0.8664615384615385,0.13353846153846155,1.8905848264694214e-07,accept
