proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Ms. Aguilar,Ms. Abebe,Hispanic,Black,5,baseline,5,35.25,25.0,0.9999647659701189,3.523402988111095e-05,6.16908073425293e-06,accept
Mr. Li,Ms. Ly,Asian,Asian,5,baseline,5,31.75,23.75,0.9996660244059088,0.000333975594091201,7.927417755126953e-06,accept
Ms. Stfleur,Ms. Beyene,Black,Black,5,baseline,5,34.25,24.125,0.9999600513118705,3.994868812946926e-05,1.3113021850585938e-05,accept
Mr. Jensen,Mr. Benally,White,Native,5,baseline,5,32.5,24.5,0.9996651030847727,0.00033489691522730307,8.307397365570068e-07,accept
Mr. Kline,Ms. Edouard,White,Black,5,baseline,5,34.5,25.0,0.9999250762758245,7.492372417550411e-05,5.8650970458984375e-05,accept
Ms. Poorbear,Ms. Schroeder,Native,White,5,baseline,5,35.5,23.875,0.9999910208701387,8.979129861281833e-06,0.0001239776611328125,accept
Mr. Todacheene,Mr. Begay,Native,Native,5,baseline,5,32.5,23.375,0.9998906369615823,0.00010936303841767307,3.725290298461914e-06,accept
Mr. Kramer,Mr. Her,White,Asian,5,baseline,5,31.125,23.0,0.9997049320068631,0.00029506799313693704,1.996755599975586e-06,accept
Ms. Yoo,Mr. Schroeder,Asian,White,5,baseline,5,31.5,22.625,0.999859752542838,0.00014024745716198278,4.798173904418945e-06,accept
Ms. Vasquez,Mr. Vasquez,Hispanic,Hispanic,5,baseline,5,33.0,23.125,0.9999479238015757,5.207619842424721e-05,1.3709068298339844e-06,accept
Ms. Hoang,Ms. Declay,Asian,Native,5,baseline,5,36.0,26.625,0.9999157044043437,8.429559565628167e-05,2.1576881408691406e-05,accept
Ms. Tabaha,Ms. Kidane,Native,Black,5,baseline,5,35.0,27.5,0.9994509851765998,0.0005490148234002318,4.76837158203125e-06,accept
Ms. Cabrera,Mr. Parsons,Hispanic,White,5,baseline,5,33.25,23.5,0.9999413008432853,5.869915671469761e-05,7.486343383789062e-05,accept
Mr. Ng,Mr. Boyle,Asian,White,5,baseline,5,30.5,21.625,0.9998598851057867,0.00014011489421325487,8.307397365570068e-07,accept
Ms. Mejia,Ms. Krueger,Hispanic,White,5,baseline,5,38.25,26.0,0.9999952201612129,4.77983878706811e-06,0.0001583099365234375,accept
Ms. Soto,Ms. Brennan,Hispanic,White,5,baseline,5,34.5,24.0,0.9999723731073122,2.762689268778571e-05,7.867813110351562e-06,accept
Mr. Declay,Mr. Dang,Native,Asian,5,baseline,5,33.5,25.875,0.9995119570522206,0.0004880429477794046,1.3709068298339844e-06,accept
Ms. Owen,Ms. Etsitty,White,Native,5,baseline,5,35.0,26.375,0.9998208528688165,0.00017914713118352018,1.0192394256591797e-05,accept
Mr. Mcmahon,Mr. Laughing,White,Native,5,baseline,5,32.75,24.25,0.9997946671174645,0.00020533288253557247,3.528594970703125e-05,accept
Mr. Kaur,Mr. Secody,Asian,Native,5,baseline,5,32.5,24.5,0.9996647698343346,0.00033523016566541785,6.48200511932373e-07,accept
Ms. Ochoa,Ms. Vasquez,Hispanic,Hispanic,5,baseline,5,37.25,27.5,0.9999421471052891,5.7852894710910355e-05,4.57763671875e-05,accept
Ms. Nwosu,Mr. Notah,Black,Native,5,baseline,5,33.25,26.0,0.9992889253847688,0.0007110746152312777,3.0547380447387695e-07,accept
Ms. Nwosu,Mr. Hernandez,Black,Hispanic,5,baseline,5,34.25,24.625,0.99993415061521,6.584938479007698e-05,2.2649765014648438e-06,accept
Ms. Apachito,Mr. Calixte,Native,Black,5,baseline,5,35.75,26.0,0.9999414722758553,5.85277241447519e-05,2.905726432800293e-06,accept
Ms. Rangel,Mr. Belizaire,Hispanic,Black,5,baseline,5,33.0,21.875,0.999985034873147,1.4965126852924788e-05,0.0001239776611328125,accept
Ms. Walsh,Ms. Littlelight,White,Native,5,baseline,5,34.5,25.125,0.9999155968020278,8.440319797224564e-05,1.6808509826660156e-05,accept
Mr. Jeancharles,Mr. Rodriguez,Black,Hispanic,5,baseline,5,35.0,25.0,0.9999545847257841,4.541527421581015e-05,1.0132789611816406e-05,accept
Mr. Cline,Ms. Meza,White,Hispanic,5,baseline,5,34.5,25.0,0.9999262047670124,7.379523298750626e-05,3.647804260253906e-05,accept
Mr. Gupta,Ms. Wauneka,Asian,Native,5,baseline,5,32.75,27.0,0.9968847352024922,0.003115264797507788,4.947185516357422e-06,accept
Ms. Mekonnen,Ms. Snyder,Black,White,5,baseline,5,37.5,25.25,0.9999952355436663,4.764456333648711e-06,5.841255187988281e-05,accept
Ms. Case,Ms. Dominguez,White,Hispanic,5,baseline,5,35.25,23.375,0.9999930559286471,6.944071352891493e-06,0.00015926361083984375,accept
Mr. Keams,Ms. Guo,Native,Asian,5,baseline,5,34.0,25.75,0.999739246969504,0.00026075303049597653,4.798173904418945e-06,accept
Mr. Schmidt,Mr. Osei,White,Black,5,baseline,5,33.5,23.75,0.9999414096830264,5.859031697361483e-05,3.725290298461914e-06,accept
Mr. Yeboah,Ms. Goldtooth,Black,Native,5,baseline,5,35.0,24.0,0.9999833476565495,1.665234345054896e-05,9.918212890625e-05,accept
Ms. Friedman,Mr. Sandoval,White,Hispanic,5,baseline,5,31.625,22.75,0.9998588013430625,0.00014119865693752078,2.4318695068359375e-05,accept
Ms. Vu,Ms. Medina,Asian,Hispanic,5,baseline,5,33.75,24.0,0.9999416348349377,5.836516506231592e-05,6.139278411865234e-06,accept
Mr. Morales,Ms. Peshlakai,Hispanic,Native,5,baseline,5,34.5,28.5,0.9975578834990325,0.002442116500967505,1.7404556274414062e-05,accept
Mr. Schultz,Ms. Yoo,White,Asian,5,baseline,5,34.25,25.125,0.9998913394570248,0.00010866054297524474,5.8650970458984375e-05,accept
Ms. Stfleur,Mr. Hansen,Black,White,5,baseline,5,31.75,22.75,0.9998760670439737,0.00012393295602633388,2.905726432800293e-06,accept
Ms. Suarez,Mr. Clitso,Hispanic,Native,5,baseline,5,32.75,21.75,0.9999830550003369,1.6944999663107707e-05,4.5299530029296875e-05,accept
Ms. Addo,Mr. Cephas,Black,Black,5,baseline,5,33.5,24.25,0.9999032841496168,9.671585038316544e-05,1.7583370208740234e-06,accept
Ms. Schroeder,Mr. Tsosie,White,Native,5,baseline,5,34.0,23.625,0.9999683274561885,3.16725438115664e-05,7.867813110351562e-06,accept
Ms. Cheng,Ms. Nguyen,Asian,Asian,5,baseline,5,34.0,25.125,0.9998613714581914,0.00013862854180856,4.827976226806641e-06,accept
Mr. Velazquez,Mr. Altaha,Hispanic,Native,5,baseline,5,32.0,23.75,0.9997352396081546,0.00026476039184537993,1.7583370208740234e-06,accept
Ms. Mendez,Ms. Robles,Hispanic,Hispanic,5,baseline,5,35.5,27.625,0.9996212499385918,0.00037875006140822124,4.589557647705078e-06,accept
Mr. Mahoney,Mr. Coaxum,White,Black,5,baseline,5,34.0,23.25,0.9999783021927804,2.1697807219602385e-05,1.2993812561035156e-05,accept
Mr. Vue,Mr. Secatero,Asian,Native,5,baseline,5,33.5,22.25,0.9999868955646513,1.3104435348729668e-05,1.0132789611816406e-05,accept
Ms. Smalls,Ms. Jeanbaptiste,Black,Black,5,baseline,5,35.25,26.375,0.9998602912390325,0.00013970876096752155,7.581710815429688e-05,accept
Ms. Benallie,Ms. Grandberry,Native,Black,5,baseline,5,37.0,25.25,0.9999921511161525,7.848883847551403e-06,0.0002651214599609375,accept
Ms. Calderon,Ms. Spottedhorse,Hispanic,Native,5,baseline,5,35.25,25.375,0.9999489087864635,5.109121353653611e-05,0.000125885009765625,accept
Ms. Keita,Ms. Talayumptewa,Black,Native,5,baseline,5,32.75,29.625,0.9578574241827491,0.04214257581725089,2.3692846298217773e-06,accept
Ms. Keyonnie,Ms. Schmidt,Native,White,5,baseline,5,35.75,24.875,0.9999812260580818,1.8773941918210686e-05,9.72747802734375e-05,accept
Mr. Orozco,Ms. Abebe,Hispanic,Black,5,baseline,5,35.25,25.375,0.9999484486907448,5.1551309255119134e-05,9.822845458984375e-05,accept
Mr. Huffman,Mr. Salas,White,Hispanic,5,baseline,5,32.25,23.0,0.9999024457452705,9.75542547294164e-05,7.867813110351562e-06,accept
Mr. Meyer,Mr. Nielsen,White,White,5,baseline,5,29.375,21.125,0.9997370162517081,0.00026298374829189476,4.231929779052734e-06,accept
Mr. Tabaha,Ms. Guo,Native,Asian,5,baseline,5,34.75,25.875,0.9998616154887509,0.0001383845112491136,1.6927719116210938e-05,accept
Ms. Cabrera,Ms. Le,Hispanic,Asian,5,baseline,5,33.75,25.25,0.9997965908628615,0.00020340913713844027,3.5762786865234375e-06,accept
Mr. Wauneka,Mr. Bitsilly,Native,Native,5,baseline,5,35.75,23.625,0.9999945612532806,5.438746719378194e-06,9.632110595703125e-05,accept
Mr. Kline,Ms. Littledog,White,Native,5,baseline,5,34.0,27.75,0.9981496167063177,0.0018503832936822627,0.00016880035400390625,accept
Ms. Arcoren,Mr. Castillo,Native,Hispanic,5,baseline,5,33.5,22.625,0.9999809573938777,1.9042606122246695e-05,3.725290298461914e-06,accept
Mr. Larson,Ms. Boyle,White,White,5,baseline,5,34.5,25.375,0.9998913190688218,0.00010868093117821834,1.3053417205810547e-05,accept
Mr. Fry,Ms. Guo,White,Asian,5,baseline,5,33.5,24.5,0.9998768970298658,0.00012310297013417177,2.777576446533203e-05,accept
Mr. Becenti,Mr. Wigfall,Native,Black,5,baseline,5,33.25,25.25,0.9996637794939626,0.0003362205060374621,1.0654330253601074e-06,accept
Mr. Berger,Mr. Avila,White,Hispanic,5,baseline,5,31.75,23.125,0.9998209955899823,0.00017900441001773772,2.905726432800293e-06,accept
Mr. Brandt,Mr. Abebe,White,Black,5,baseline,5,30.5,22.125,0.9997693105660226,0.00023068943397742814,3.0547380447387695e-07,accept
Mr. Declay,Mr. Castillo,Native,Hispanic,5,baseline,5,34.5,24.375,0.9999595427264643,4.04572735357877e-05,7.867813110351562e-06,accept
Ms. Padilla,Ms. Stfleur,Hispanic,Black,5,baseline,5,37.0,27.875,0.9998907238617548,0.00010927613824517859,4.553794860839844e-05,accept
Ms. Kidane,Ms. Jimenez,Black,Hispanic,5,baseline,5,36.5,26.75,0.9999415840487834,5.8415951216577573e-05,1.6689300537109375e-05,accept
Ms. Ravenell,Ms. Peck,Black,White,5,baseline,5,36.5,24.625,0.9999930740727915,6.925927208505039e-06,1.6808509826660156e-05,accept
Ms. Shin,Ms. Blackgoat,Asian,Native,5,baseline,5,35.0,23.875,0.9999852207630544,1.4779236945599865e-05,4.553794860839844e-05,accept
Ms. Keams,Mr. Owusu,Native,Black,5,baseline,5,32.0,25.875,0.9978256317747677,0.0021743682252323353,1.1315569281578064e-07,accept
Mr. Kwon,Mr. Kamara,Asian,Black,5,baseline,5,31.125,23.5,0.9995119570522206,0.0004880429477794046,9.350478649139404e-07,accept
Ms. Peshlakai,Ms. Jeanpierre,Native,Black,5,baseline,5,38.5,28.375,0.9999602090550428,3.9790944957155923e-05,9.72747802734375e-05,accept
Mr. Ahasteen,Ms. Sexton,Native,White,5,baseline,5,33.75,23.5,0.9999649957680781,3.5004231921884914e-05,9.72747802734375e-05,accept
Mr. Keyonnie,Ms. Pan,Native,Asian,5,baseline,5,37.0,25.625,0.9999885760109491,1.142398905086543e-05,4.553794860839844e-05,accept
Ms. Benally,Ms. Rivera,Native,Hispanic,5,baseline,5,37.0,25.75,0.9999870581579221,1.2941842077891036e-05,4.553794860839844e-05,accept
Mr. Gao,Ms. Cayaditto,Asian,Native,5,baseline,5,34.0,27.25,0.9988322411353364,0.0011677588646636168,1.6927719116210938e-05,accept
Ms. Serrano,Mr. Figueroa,Hispanic,Hispanic,5,baseline,5,33.5,23.0,0.9999722137141221,2.7786285877837033e-05,4.5299530029296875e-05,accept
Ms. Jain,Mr. Moreno,Asian,Hispanic,5,baseline,5,31.625,22.125,0.9999248854503118,7.511454968827462e-05,6.973743438720703e-06,accept
Mr. Ajayi,Ms. Olson,Black,White,5,baseline,5,35.0,24.625,0.9999688476094991,3.11523905009368e-05,4.57763671875e-05,accept
Mr. Mayweather,Mr. Zhou,Black,Asian,5,baseline,5,30.875,23.75,0.9991944176547343,0.0008055823452657855,2.562999725341797e-06,accept
Mr. Dominguez,Ms. Asare,Hispanic,Black,5,baseline,5,35.0,27.375,0.9995140416923028,0.00048595830769712075,2.7894973754882812e-05,accept
Mr. Diop,Ms. Huber,Black,White,5,baseline,5,35.5,25.75,0.999941886236594,5.811376340598202e-05,3.7401914596557617e-06,accept
Mr. Vasquez,Mr. Hoang,Hispanic,Asian,5,baseline,5,32.5,24.0,0.999795327710657,0.0002046722893429413,4.798173904418945e-06,accept
Ms. Okoro,Mr. Weiss,Black,White,5,baseline,5,33.5,23.375,0.9999596848249201,4.031517507984644e-05,1.2993812561035156e-05,accept
Ms. Benallie,Ms. Rangel,Native,Hispanic,5,baseline,5,39.5,29.25,0.9999648480760889,3.5151923911149846e-05,7.534027099609375e-05,accept
Mr. Reilly,Ms. Hailu,White,Black,5,baseline,5,34.5,25.375,0.9998917760366106,0.00010822396338937924,3.5762786865234375e-05,accept
Ms. Tabaha,Mr. Serrano,Native,Hispanic,5,baseline,5,36.5,24.125,0.9999957235418798,4.2764581201336594e-06,4.5299530029296875e-05,accept
Ms. Torres,Mr. Jeanpierre,Hispanic,Black,5,baseline,5,34.0,24.0,0.9999543477873447,4.5652212655330434e-05,3.725290298461914e-06,accept
Mr. Duong,Ms. Kidane,Asian,Black,5,baseline,5,31.375,28.375,0.9527369826435247,0.0472630173564753,3.4868717193603516e-06,accept
Mr. Ojo,Mr. Colelay,Black,Native,5,baseline,5,35.0,24.375,0.9999753784693384,2.462153066160827e-05,7.867813110351562e-06,accept
Mr. Todacheenie,Ms. Mayweather,Native,Black,5,baseline,5,35.75,24.375,0.9999884641208652,1.153587913487157e-05,0.0001583099365234375,accept
Ms. Mahoney,Mr. Ng,White,Asian,5,baseline,5,32.25,23.0,0.9999031370711225,9.686292887741465e-05,1.2993812561035156e-05,accept
Ms. Valenzuela,Ms. Crane,Hispanic,White,5,baseline,5,36.0,23.75,0.9999952195794437,4.780420556291263e-06,7.534027099609375e-05,accept
Ms. Keita,Ms. Lopez,Black,Hispanic,5,baseline,5,35.75,23.375,0.9999957865112283,4.213488771650635e-06,1.3113021850585938e-05,accept
Mr. Her,Mr. Prophete,Asian,Black,5,baseline,5,33.25,23.25,0.9999542257281924,4.5774271807625993e-05,7.867813110351562e-06,accept
Mr. Abebe,Ms. Yohannes,Black,Black,5,baseline,5,33.0,25.5,0.9994498766658977,0.000550123334102323,3.073364496231079e-07,accept
Ms. Schaefer,Mr. Wolf,White,White,5,baseline,5,31.625,22.75,0.9998589749184047,0.00014102508159534149,1.150369644165039e-05,accept
Mr. Flynn,Mr. Traore,White,Black,5,baseline,5,34.25,23.0,0.9999869212090035,1.3078790996560278e-05,2.753734588623047e-05,accept
Mr. Moreno,Mr. Juarez,Hispanic,Hispanic,5,baseline,5,34.0,25.0,0.9998759919424056,0.00012400805759441944,3.725290298461914e-06,accept
Ms. Secatero,Mr. Velazquez,Native,Hispanic,5,baseline,5,35.75,24.25,0.9999897151761343,1.0284823865647153e-05,2.1576881408691406e-05,accept
Ms. Blueeyes,Ms. Yoo,Native,Asian,5,baseline,5,37.25,27.25,0.9999549299160194,4.507008398058982e-05,0.0001239776611328125,accept
Mr. Edouard,Ms. Gutierrez,Black,Hispanic,5,baseline,5,37.5,26.75,0.9999785902203322,2.1409779667803302e-05,4.553794860839844e-05,accept
Ms. Mondesir,Mr. Chasinghawk,Black,Native,5,baseline,5,33.75,25.0,0.99984089794584,0.00015910205416008283,8.344650268554688e-07,accept
Mr. Attakai,Ms. Clitso,Native,Native,5,baseline,5,33.0,26.75,0.9980839400856395,0.0019160599143604525,2.7894973754882812e-05,accept
Mr. Brennan,Ms. Lopez,White,Hispanic,5,baseline,5,33.25,23.5,0.9999414260663835,5.857393361648164e-05,3.552436828613281e-05,accept
Ms. Njoroge,Mr. Jeanjacques,Black,Black,5,baseline,5,31.875,24.75,0.9991973433639182,0.0008026566360817766,3.46451997756958e-07,accept
Mr. Su,Ms. Saintil,Asian,Black,5,baseline,5,34.0,24.875,0.999891558853636,0.00010844114636393918,3.7401914596557617e-06,accept
Ms. Whiteface,Mr. Gomez,Native,Hispanic,5,baseline,5,34.25,23.0,0.999986716054223,1.3283945777087492e-05,1.0132789611816406e-05,accept
Ms. Luong,Ms. Chowdhury,Asian,Asian,5,baseline,5,37.0,24.875,0.9999945791437979,5.42085620215216e-06,4.5299530029296875e-05,accept
Ms. Aguilar,Mr. Abebe,Hispanic,Black,5,baseline,5,33.75,23.25,0.9999723001963869,2.7699803613087265e-05,2.905726432800293e-06,accept
Ms. Ayala,Mr. Beyene,Hispanic,Black,5,baseline,5,31.25,22.125,0.999890546755441,0.00010945324455901288,1.3709068298339844e-06,accept
Ms. Wolf,Ms. Weiss,White,White,5,baseline,5,33.0,24.375,0.9998212348579104,0.00017876514208957066,1.0132789611816406e-05,accept
Mr. Salas,Mr. Escobar,Hispanic,Hispanic,5,baseline,5,30.625,24.125,0.998495287875188,0.001504712124811911,7.338821887969971e-07,accept
Mr. Mekonnen,Mr. Appiah,Black,Black,5,baseline,5,30.75,24.5,0.9980754140337835,0.0019245859662164952,1.7583370208740234e-06,accept
Ms. Chinana,Mr. Pena,Native,Hispanic,5,baseline,5,34.5,23.875,0.9999753590844801,2.4640915519947957e-05,4.798173904418945e-06,accept
Mr. Blackgoat,Ms. Sanchez,Native,Hispanic,5,baseline,5,35.5,24.375,0.9999851522449483,1.484775505171391e-05,0.0001239776611328125,accept
Mr. He,Ms. Cheung,Asian,Asian,5,baseline,5,34.0,24.625,0.9999154095907357,8.45904092642962e-05,0.00020503997802734375,accept
Ms. Altaha,Mr. Yan,Native,Asian,5,baseline,5,31.0,22.375,0.9998190319471741,0.00018096805282583718,6.48200511932373e-07,accept
Mr. Jeanjacques,Mr. Bitsui,Black,Native,5,baseline,5,33.0,23.25,0.9999412081226857,5.879187731423027e-05,1.2993812561035156e-05,accept
Ms. Delgado,Ms. Vo,Hispanic,Asian,5,baseline,5,35.75,27.625,0.9997066693536649,0.0002933306463350463,1.2993812561035156e-05,accept
Mr. Yang,Mr. Hess,Asian,White,5,baseline,5,31.625,22.75,0.9998598400030044,0.00014015999699561345,5.424022674560547e-06,accept
Ms. Hsu,Ms. Werito,Asian,Native,5,baseline,5,32.75,23.75,0.9998773219315381,0.00012267806846183498,2.9206275939941406e-06,accept
Mr. Peck,Mr. Zhu,White,Asian,5,baseline,5,31.25,23.0,0.999737316778453,0.00026268322154702903,8.307397365570068e-07,accept
Mr. Littlelight,Ms. Chinana,Native,Native,5,baseline,5,34.0,25.625,0.9997719732662742,0.00022802673372579625,3.62396240234375e-05,accept
Mr. Bigcrow,Mr. Chiu,Native,Asian,5,baseline,5,33.0,24.5,0.9997946768170025,0.00020532318299751746,1.0132789611816406e-05,accept
Ms. Dong,Mr. Cheung,Asian,Asian,5,baseline,5,31.875,23.125,0.9998412705439235,0.00015872945607652404,1.150369644165039e-05,accept
Ms. Blackgoat,Ms. Talayumptewa,Native,Native,5,baseline,5,34.0,31.5,0.9247049247049247,0.0752950752950753,1.8358230590820312e-05,accept
Ms. Duong,Ms. Kidane,Asian,Black,5,baseline,5,34.5,26.625,0.9996210433132334,0.00037895668676652934,4.798173904418945e-06,accept
Ms. Sanchez,Ms. Chiu,Hispanic,Asian,5,baseline,5,33.25,22.875,0.9999688294454061,3.117055459391851e-05,1.6689300537109375e-05,accept
Ms. Duffy,Mr. Whiteplume,White,Native,5,baseline,5,33.25,22.625,0.9999752746903935,2.4725309606540134e-05,0.0002613067626953125,accept
Mr. Liang,Ms. Melendez,Asian,Hispanic,5,baseline,5,34.25,26.25,0.9996659333355258,0.00033406666447417387,1.6808509826660156e-05,accept
Mr. Kamara,Ms. Serrano,Black,Hispanic,5,baseline,5,35.5,24.0,0.999989970447108,1.002955289196157e-05,0.000339508056640625,accept
Ms. Flores,Mr. Pierrelouis,Hispanic,Black,5,baseline,5,35.75,23.375,0.9999956779478867,4.322052113350063e-06,9.679794311523438e-05,accept
Mr. Okeke,Ms. Cheng,Black,Asian,5,baseline,5,33.0,25.0,0.9996662864656748,0.00033371353432517647,2.9206275939941406e-06,accept
Mr. Mohamud,Mr. Vazquez,Black,Hispanic,5,baseline,5,35.5,25.625,0.9999483023051428,5.16976948572282e-05,1.0132789611816406e-05,accept
Ms. Fluellen,Mr. Hyppolite,Black,Black,5,baseline,5,31.75,24.0,0.9995694845095001,0.00043051549049988146,3.948807716369629e-07,accept
Mr. Velasquez,Mr. Vo,Hispanic,Asian,5,baseline,5,34.25,26.125,0.9997046145219511,0.00029538547804885376,2.905726432800293e-06,accept
Ms. Vargas,Ms. Brennan,Hispanic,White,5,baseline,5,33.75,24.125,0.9999338829524822,6.611704751781346e-05,7.867813110351562e-06,accept
Ms. Moyer,Ms. Yohannes,White,Black,5,baseline,5,33.5,26.25,0.9992952019517485,0.0007047980482515586,5.029141902923584e-07,accept
Ms. Hahn,Ms. Wolfe,White,White,5,baseline,5,34.5,26.375,0.9997027376299741,0.0002972623700259401,9.298324584960938e-06,accept
Mr. Ha,Ms. Huynh,Asian,Asian,5,baseline,5,34.5,25.5,0.9998773122529644,0.00012268774703557312,4.601478576660156e-05,accept
Ms. Garcia,Mr. Vega,Hispanic,Hispanic,5,baseline,5,31.0,21.875,0.9998899638730128,0.00011003612698723858,7.867813110351562e-06,accept
Mr. Cervantes,Mr. Zhang,Hispanic,Asian,5,baseline,5,32.0,24.0,0.9996644192928399,0.000335580707160072,2.2649765014648438e-06,accept
Ms. Tapaha,Ms. Begay,Native,Native,5,baseline,5,38.5,27.25,0.9999869853198896,1.3014680110382438e-05,1.0132789611816406e-05,accept
Mr. Hailu,Ms. Tadesse,Black,Black,5,baseline,5,30.875,25.625,0.9948542024013722,0.005145797598627788,2.7194619178771973e-07,accept
Ms. Becker,Ms. Campos,White,Hispanic,5,baseline,5,33.25,24.75,0.9997968434936855,0.00020315650631452873,4.798173904418945e-06,accept
Ms. Beyene,Ms. Schroeder,Black,White,5,baseline,5,35.75,23.25,0.999996263167663,3.7368323370523117e-06,5.841255187988281e-05,accept
Ms. Cowboy,Mr. Sharma,Native,Asian,5,baseline,5,32.0,22.375,0.9999335304859405,6.646951405951076e-05,9.632110595703125e-05,accept
Ms. Prophete,Ms. Rosales,Black,Hispanic,5,baseline,5,35.25,23.0,0.9999952454723905,4.754527609486543e-06,9.870529174804688e-05,accept
Ms. Torres,Ms. Jeanpierre,Hispanic,Black,5,baseline,5,37.0,27.125,0.9999487465842296,5.1253415770406275e-05,2.1576881408691406e-05,accept
Ms. Salinas,Ms. Belizaire,Hispanic,Black,5,baseline,5,35.25,25.5,0.9999415990803171,5.84009196829514e-05,2.765655517578125e-05,accept
Mr. Odonnell,Ms. Blueeyes,White,Native,5,baseline,5,35.75,24.625,0.9999853308214112,1.4669178588866932e-05,0.0004444122314453125,accept
Ms. Jeanpierre,Ms. Arcoren,Black,Native,5,baseline,5,36.5,27.125,0.9999151640018352,8.483599816477228e-05,1.6808509826660156e-05,accept
Mr. Desta,Ms. Kaur,Black,Asian,5,baseline,5,36.75,25.0,0.9999920854570987,7.914542901278911e-06,0.0002040863037109375,accept
Ms. Tsinnie,Ms. Wang,Native,Asian,5,baseline,5,34.5,26.5,0.9996637794939626,0.0003362205060374621,1.0654330253601074e-06,accept
Ms. Moua,Mr. Tabaha,Asian,Native,5,baseline,5,35.75,23.125,0.9999966642152502,3.335784749802768e-06,2.753734588623047e-05,accept
Ms. Crane,Mr. Blackhorse,White,Native,5,baseline,5,32.75,22.25,0.9999722829679398,2.7717032060206993e-05,1.2993812561035156e-05,accept
Ms. Meza,Ms. Saintlouis,Hispanic,Black,5,baseline,5,35.25,26.0,0.9999043873978521,9.561260214782522e-05,3.5762786865234375e-05,accept
Ms. Whiteface,Mr. Fobbs,Native,Black,5,baseline,5,34.0,22.75,0.9999867813307348,1.3218669265141537e-05,0.000713348388671875,accept
Mr. Adjei,Mr. Her,Black,Asian,5,baseline,5,31.375,21.25,0.9999596882811573,4.03117188427146e-05,1.2069940567016602e-06,accept
Ms. Calabaza,Mr. Sow,Native,Black,5,baseline,5,34.5,23.875,0.9999757085978991,2.429140210094994e-05,3.725290298461914e-06,accept
Ms. Delgarito,Ms. Pineda,Native,Hispanic,5,baseline,5,34.0,24.375,0.9999371736394952,6.282636050483673e-05,4.863739013671875e-05,accept
Ms. Asare,Mr. Estrada,Black,Hispanic,5,baseline,5,33.25,22.875,0.9999688256873179,3.117431268203924e-05,2.765655517578125e-05,accept
Mr. Hsu,Mr. Werito,Asian,Native,5,baseline,5,31.125,23.125,0.9996623700848319,0.00033762991516807217,9.424984455108643e-07,accept
Ms. Kramer,Mr. Figueroa,White,Hispanic,5,baseline,5,33.25,24.875,0.9997689494070294,0.00023105059297061156,6.139278411865234e-06,accept
Ms. Dayzie,Ms. Padilla,Native,Hispanic,5,baseline,5,37.75,25.125,0.9999967335333705,3.2664666294685405e-06,0.00015926361083984375,accept
Ms. Lim,Ms. Donovan,Asian,White,5,baseline,5,35.25,25.625,0.9999339296092776,6.607039072237334e-05,1.2993812561035156e-05,accept
Mr. Hu,Ms. Le,Asian,Asian,5,baseline,5,32.75,24.0,0.9998415360350428,0.00015846396495721135,2.1576881408691406e-05,accept
Mr. Traore,Mr. Hahn,Black,White,5,baseline,5,34.5,25.375,0.9998912100362721,0.00010878996372783405,1.3709068298339844e-06,accept
Mr. Alvarado,Mr. Kwon,Hispanic,Asian,5,baseline,5,34.0,24.0,0.99995406512409,4.5934875909984346e-05,4.5299530029296875e-05,accept
Ms. Ethelbah,Ms. Dominguez,Native,Hispanic,5,baseline,5,37.25,24.875,0.9999958094880519,4.190511948079745e-06,9.679794311523438e-05,accept
Mr. Calabaza,Mr. Hartman,Native,White,5,baseline,5,30.625,24.25,0.9982995896342984,0.0017004103657015893,2.562999725341797e-06,accept
Mr. Mendez,Ms. Friedman,Hispanic,White,5,baseline,5,32.75,23.625,0.9998921041841997,0.00010789581580026326,2.1576881408691406e-05,accept
Mr. Lim,Mr. Ng,Asian,Asian,5,baseline,5,31.0,22.125,0.9998595796038486,0.00014042039615141466,6.139278411865234e-06,accept
Ms. Begay,Mr. Bauer,Native,White,5,baseline,5,33.75,23.375,0.9999685988404569,3.140115954309986e-05,6.16908073425293e-06,accept
Mr. Jalloh,Mr. Leung,Black,Asian,5,baseline,5,32.0,22.75,0.9999030313222391,9.696867776087795e-05,2.1457672119140625e-05,accept
Ms. Wauneka,Mr. Ryan,Native,White,5,baseline,5,35.5,23.875,0.9999910165512117,8.983448788264869e-06,2.753734588623047e-05,accept
Ms. Dominguez,Mr. Bedonie,Hispanic,Native,5,baseline,5,33.0,23.0,0.9999542257281924,4.5774271807625993e-05,1.0132789611816406e-05,accept
Mr. Kallestewa,Ms. Bitsilly,Native,Native,5,baseline,5,34.25,24.375,0.9999487666910701,5.123330892985376e-05,0.0002079010009765625,accept
Ms. Frimpong,Ms. Adjei,Black,Black,5,baseline,5,35.5,27.75,0.999569151227919,0.00043084877208099956,3.457069396972656e-05,accept
Ms. Goseyun,Mr. Cardenas,Native,Hispanic,5,baseline,5,35.5,24.75,0.9999782961590383,2.1703840961619585e-05,2.765655517578125e-05,accept
Mr. Kramer,Ms. Tesfaye,White,Black,5,baseline,5,32.0,28.875,0.9593810444874274,0.04061895551257253,1.9222497940063477e-06,accept
Mr. Jeanlouis,Ms. Conrad,Black,White,5,baseline,5,36.0,24.875,0.9999853558732728,1.4644126727200503e-05,3.552436828613281e-05,accept
