proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Mr. Salazar,Mr. Goldtooth,Hispanic,Native,3,baseline,7,32.25,23.875,0.9997665287063567,0.0002334712936432134,4.798173904418945e-06,accept
Ms. Hartman,Mr. Manigault,White,Black,3,baseline,7,31.625,23.25,0.9997680270467421,0.00023197295325791574,3.123283386230469e-05,accept
Mr. Wang,Mr. Cisse,Asian,Black,3,baseline,7,31.625,23.875,0.9995671416330244,0.00043285836697555676,3.293156623840332e-06,accept
Mr. Flynn,Mr. Ng,White,Asian,3,baseline,7,30.25,23.375,0.9989611731887764,0.001038826811223548,1.3783574104309082e-06,accept
Ms. Ha,Mr. Huynh,Asian,Asian,3,baseline,7,32.75,24.0,0.9998403554614397,0.00015964453856033586,1.7657876014709473e-06,accept
Ms. Smalls,Ms. Clah,Black,Native,3,baseline,7,33.5,25.25,0.9997394825567131,0.0002605174432868702,4.601478576660156e-05,accept
Ms. Hyppolite,Mr. Chinana,Black,Native,3,baseline,7,31.5,22.375,0.999889117434951,0.00011088256504895595,1.6927719116210938e-05,accept
Mr. Tsosie,Mr. Chen,Native,Asian,3,baseline,7,32.5,25.125,0.9993692053177182,0.0006307946822818105,3.0547380447387695e-07,accept
Mr. Appiah,Ms. Keyonnie,Black,Native,3,baseline,7,28.375,34.0,0.0037580359016424715,0.9962419640983575,9.775161743164062e-05,reject
Ms. Shah,Mr. Grandberry,Asian,Black,3,baseline,7,31.875,23.0,0.9998598432112723,0.00014015678872765668,1.55717134475708e-06,accept
Mr. Ayze,Ms. Olanna,Native,Native,3,baseline,7,30.0,27.5,0.9258777633289987,0.0741222366710013,1.1444091796875e-05,accept
Ms. Rosales,Mr. Juarez,Hispanic,Hispanic,3,baseline,7,33.5,24.5,0.9998750730535448,0.000124926946455162,1.0132789611816406e-05,accept
Ms. Flynn,Mr. Littlewhiteman,White,Native,3,baseline,7,31.0,24.125,0.9989584403010254,0.001041559698974577,7.927417755126953e-06,accept
Ms. Olson,Mr. Wigfall,White,Black,3,baseline,7,32.5,23.0,0.9999245836735423,7.541632645766027e-05,1.6689300537109375e-05,accept
Ms. Roth,Mr. Truong,White,Asian,3,baseline,7,32.0,26.125,0.9971911601038741,0.002808839896125921,6.845220923423767e-08,accept
Ms. Gallegos,Ms. Hu,Hispanic,Asian,3,baseline,7,33.5,25.5,0.9996662439089513,0.00033375609104866166,2.7894973754882812e-05,accept
Ms. Lin,Ms. Keams,Asian,Native,3,baseline,7,34.5,25.375,0.9998910956774454,0.0001089043225546113,2.765655517578125e-05,accept
Mr. Flores,Mr. Santana,Hispanic,Hispanic,3,baseline,7,30.75,25.75,0.9933049300060864,0.006695069993913573,2.294778823852539e-06,accept
Ms. Zamora,Ms. Hahn,Hispanic,White,3,baseline,7,36.0,29.0,0.9990874603274812,0.0009125396725187816,1.0132789611816406e-05,accept
Ms. Jeanpierre,Mr. Bah,Black,Black,3,baseline,7,30.0,23.875,0.9977969835621081,0.002203016437891883,3.213062882423401e-08,accept
Mr. Velazquez,Ms. Ruiz,Hispanic,Hispanic,3,baseline,7,36.0,26.5,0.9999256804545009,7.431954549906559e-05,5.91278076171875e-05,accept
Ms. Meza,Ms. Begum,Hispanic,Asian,3,baseline,7,32.5,24.5,0.9996634951391687,0.000336504860831204,7.867813110351562e-06,accept
Mr. Prophete,Ms. Cayaditto,Black,Native,3,baseline,7,30.5,29.25,0.7867575462512172,0.21324245374878287,3.0517578125e-05,accept
Ms. Berger,Ms. Boykins,White,Black,3,baseline,7,33.5,26.625,0.998974917671528,0.001025082328472033,2.9355287551879883e-06,accept
Ms. Toure,Ms. Vassell,Black,Black,3,baseline,7,34.0,26.0,0.9996686606292862,0.000331339370713802,3.600120544433594e-05,accept
Mr. Heavyrunner,Mr. Zamora,Native,Hispanic,3,baseline,7,33.25,26.125,0.9991980663866442,0.0008019336133558399,6.48200511932373e-07,accept
Ms. Mekonnen,Mr. Benally,Black,Native,3,baseline,7,33.25,26.375,0.9989646270586665,0.0010353729413334683,3.948807716369629e-07,accept
Ms. Munoz,Mr. Hebert,Hispanic,White,3,baseline,7,30.5,22.625,0.9996174394828837,0.00038256051711628523,1.3783574104309082e-06,accept
Mr. Benallie,Mr. Bullbear,Native,Native,3,baseline,7,31.375,24.875,0.9984783559247923,0.0015216440752076957,3.3229589462280273e-06,accept
Ms. Valenzuela,Mr. Crane,Hispanic,White,3,baseline,7,31.5,23.0,0.9997936435126826,0.0002063564873173303,6.16908073425293e-06,accept
Ms. Yoon,Mr. Ahasteen,Asian,Native,3,baseline,7,28.875,24.125,0.9914342992527793,0.008565700747220703,4.976755008101463e-09,accept
Ms. Donovan,Mr. Prophete,White,Black,3,baseline,7,29.625,22.375,0.9992815512346177,0.0007184487653822954,9.462237358093262e-07,accept
Ms. Kaur,Ms. Secody,Asian,Native,3,baseline,7,32.25,26.5,0.9968301177943881,0.0031698822056118654,1.862645149230957e-07,accept
Mr. Padilla,Ms. Stfleur,Hispanic,Black,3,baseline,7,32.0,29.125,0.9470927187008905,0.05290728129910948,1.424551010131836e-05,accept
Mr. Tapaha,Mr. Metellus,Native,Black,3,baseline,7,32.0,25.375,0.9986718424176317,0.001328157582368227,2.2649765014648438e-06,accept
Ms. Chery,Ms. Do,Black,Asian,3,baseline,7,34.0,25.75,0.9997386127782,0.0002613872218000405,1.6808509826660156e-05,accept
Mr. Espinoza,Ms. Bauer,Hispanic,White,3,baseline,7,34.75,25.875,0.9998606341750972,0.0001393658249028551,1.6808509826660156e-05,accept
Ms. Macias,Mr. Medina,Hispanic,Hispanic,3,baseline,7,30.875,24.125,0.9988294966835739,0.0011705033164260631,4.470348358154297e-07,accept
Ms. Robles,Ms. Vargas,Hispanic,Hispanic,3,baseline,7,34.75,27.625,0.999198634850899,0.0008013651491010569,6.16908073425293e-06,accept
Mr. Okafor,Mr. Whiteface,Black,Native,3,baseline,7,30.375,24.125,0.9980655337638761,0.0019344662361239248,3.123283386230469e-05,accept
Mr. Thao,Ms. Olsen,Asian,White,3,baseline,7,35.75,26.375,0.9999157785782203,8.422142177965967e-05,3.5762786865234375e-05,accept
Ms. Ahasteen,Ms. Zuniga,Native,Hispanic,3,baseline,7,34.5,26.875,0.9995151663043792,0.00048483369562076373,3.62396240234375e-05,accept
Ms. Suarez,Ms. Flynn,Hispanic,White,3,baseline,7,35.25,26.375,0.9998606930838589,0.00013930691614107062,4.553794860839844e-05,accept
Ms. Okeke,Ms. Mcmahon,Black,White,3,baseline,7,34.75,25.75,0.9998773923676196,0.00012260763238034435,0.00021076202392578125,accept
Mr. Rasmussen,Ms. Cephas,White,Black,3,baseline,7,31.0,27.5,0.9707434052757794,0.029256594724220625,3.874301910400391e-06,accept
Mr. Molina,Mr. Hensley,Hispanic,White,3,baseline,7,32.75,24.875,0.9996170337385767,0.00038296626142328286,2.905726432800293e-06,accept
Ms. Leaks,Ms. Kanuho,Black,Native,3,baseline,7,34.0,26.875,0.9992005149503704,0.0007994850496295719,1.773238182067871e-06,accept
Ms. Hanson,Ms. Mayweather,White,Black,3,baseline,7,33.5,26.875,0.9986852598228334,0.001314740177166627,2.1576881408691406e-05,accept
Mr. Parsons,Ms. Lopez,White,Hispanic,3,baseline,7,31.375,24.375,0.9991031566913381,0.0008968433086619295,1.1801719665527344e-05,accept
Mr. Clitso,Mr. Garcia,Native,Hispanic,3,baseline,7,31.5,26.375,0.9940959702024805,0.005904029797519515,2.9355287551879883e-06,accept
Mr. Medina,Ms. Xu,Hispanic,Asian,3,baseline,7,33.0,27.375,0.996442283983233,0.0035577160167670576,1.3232231140136719e-05,accept
Mr. Lozano,Mr. Tan,Hispanic,Asian,3,baseline,7,32.75,26.0,0.9988195041917606,0.0011804958082394605,2.905726432800293e-06,accept
Ms. Wolfe,Ms. Runningcrane,White,Native,3,baseline,7,35.0,27.375,0.9995119570522206,0.0004880429477794046,3.552436828613281e-05,accept
Ms. Edouard,Mr. Ng,Black,Asian,3,baseline,7,32.5,26.125,0.9982939312698026,0.0017060687301974165,5.066394805908203e-07,accept
Ms. Gao,Mr. Cayaditto,Asian,Native,3,baseline,7,30.875,24.875,0.9975008733507108,0.002499126649289227,2.7008354663848877e-07,accept
Mr. Colelay,Mr. Dominguez,Native,Hispanic,3,baseline,7,35.0,27.75,0.9992902767920511,0.0007097232079489,1.0654330253601074e-06,accept
Ms. Diallo,Mr. Jalloh,Black,Black,3,baseline,7,29.25,29.375,0.46830265848670755,0.5316973415132924,1.1362135410308838e-07,reject
Ms. Bullbear,Mr. Kaur,Native,Asian,3,baseline,7,33.5,25.75,0.999566713647524,0.0004332863524759576,2.9206275939941406e-06,accept
Mr. Villarreal,Ms. Manygoats,Hispanic,Native,3,baseline,7,27.125,32.75,0.003834874802616738,0.9961651251973833,0.0002651214599609375,reject
Ms. Gonzalez,Ms. Jensen,Hispanic,White,3,baseline,7,32.75,26.25,0.9985150250151366,0.0014849749848634523,2.2798776626586914e-06,accept
Mr. Weiss,Mr. Yoder,White,White,3,baseline,7,31.5,23.5,0.999663796903445,0.00033620309655503895,2.9206275939941406e-06,accept
Ms. Nez,Mr. Bitsui,Native,Native,3,baseline,7,33.25,24.25,0.9998758761078057,0.00012412389219426217,1.7583370208740234e-06,accept
Mr. Olsen,Ms. Pena,White,Hispanic,3,baseline,7,33.25,26.125,0.9992001105606345,0.000799889439365449,2.777576446533203e-05,accept
Ms. Vasquez,Ms. Schroeder,Hispanic,White,3,baseline,7,35.25,26.0,0.9999040060012142,9.599399878577128e-05,4.57763671875e-05,accept
Mr. Gao,Mr. Vega,Asian,Hispanic,3,baseline,7,30.875,26.875,0.9819819819819819,0.018018018018018018,6.461050361394882e-09,accept
Ms. Tadesse,Ms. Rodriguez,Black,Hispanic,3,baseline,7,34.5,27.25,0.9992914912104806,0.0007085087895194171,1.3053417205810547e-05,accept
Ms. Pineda,Ms. Blueeyes,Hispanic,Native,3,baseline,7,34.25,25.625,0.9998219165464092,0.0001780834535908379,7.581710815429688e-05,accept
Mr. Mayer,Mr. Hoover,White,White,3,baseline,7,30.5,25.125,0.995372229148617,0.004627770851383048,1.3783574104309082e-06,accept
Ms. Bah,Ms. Howe,Black,White,3,baseline,7,32.75,25.5,0.9992929906495523,0.0007070093504476067,2.9206275939941406e-06,accept
Ms. Morales,Ms. Oconnor,Hispanic,White,3,baseline,7,36.25,26.625,0.9999335651031791,6.643489682088357e-05,4.57763671875e-05,accept
Ms. Oneill,Mr. Erickson,White,White,3,baseline,7,32.75,24.75,0.999665548816314,0.0003344511836860136,4.827976226806641e-06,accept
Mr. Clah,Mr. Owen,Native,White,3,baseline,7,32.5,28.75,0.9770423027619158,0.02295769723808414,1.5599653124809265e-08,accept
Mr. Hoffman,Mr. Schultz,White,White,3,baseline,7,29.875,24.625,0.9947764046375335,0.005223595362466556,5.4836273193359375e-06,accept
Ms. Velasquez,Mr. Vo,Hispanic,Asian,3,baseline,7,32.75,25.375,0.9993714678215393,0.0006285321784607062,1.3709068298339844e-06,accept
Ms. Escobar,Ms. Ha,Hispanic,Asian,3,baseline,7,32.25,28.125,0.9842271293375394,0.015772870662460567,2.950429916381836e-06,accept
Ms. Duong,Mr. Macdonald,Asian,White,3,baseline,7,30.875,26.0,0.9924083346793733,0.007591665320626716,4.507601261138916e-07,accept
Ms. Macias,Ms. Medina,Hispanic,Hispanic,3,baseline,7,33.25,26.125,0.9991966339328621,0.0008033660671379259,7.927417755126953e-06,accept
Mr. Mondesir,Mr. Tan,Black,Asian,3,baseline,7,32.5,25.375,0.999190470683474,0.0008095293165259628,5.029141902923584e-07,accept
Mr. Bekele,Mr. Gomez,Black,Hispanic,3,baseline,7,33.75,27.625,0.9978110077676897,0.002188992232310264,3.9301812648773193e-07,accept
Ms. Frimpong,Mr. Vu,Black,Asian,3,baseline,7,32.0,23.5,0.9997948083597603,0.00020519164023973386,3.7401914596557617e-06,accept
Mr. Macdonald,Ms. Shin,White,Asian,3,baseline,7,32.5,26.25,0.9981079066567284,0.0018920933432716013,2.8371810913085938e-05,accept
Ms. Ayala,Mr. Todacheene,Hispanic,Native,3,baseline,7,28.875,22.25,0.9986700948665662,0.0013299051334338151,1.6391277313232422e-07,accept
Ms. Hosteen,Mr. Stein,Native,White,3,baseline,7,31.125,24.125,0.9990896275155282,0.0009103724844718111,9.462237358093262e-07,accept
Ms. Asare,Ms. Cosay,Black,Native,3,baseline,7,34.5,27.375,0.9992016322185754,0.000798367781424643,3.769993782043457e-06,accept
Mr. Ngo,Ms. Gishie,Asian,Native,3,baseline,7,33.0,27.75,0.9948116873569013,0.005188312643098704,1.385807991027832e-06,accept
Ms. Knapp,Ms. Littlewhiteman,White,Native,3,baseline,7,34.25,30.875,0.9674843126069596,0.032515687393040504,4.887580871582031e-06,accept
Ms. Edouard,Ms. Ng,Black,Asian,3,baseline,7,34.0,27.25,0.9988369911836429,0.0011630088163571562,6.198883056640625e-06,accept
Ms. Conrad,Mr. Okoro,White,Black,3,baseline,7,29.75,21.625,0.9997015475753062,0.00029845242469382096,1.3709068298339844e-06,accept
Ms. Aguirre,Mr. Gutierrez,Hispanic,Hispanic,3,baseline,7,32.75,25.25,0.9994417476625495,0.0005582523374505984,7.867813110351562e-06,accept
Mr. Arias,Mr. Larson,Hispanic,White,3,baseline,7,30.125,25.125,0.9933315134734625,0.006668486526537456,7.450580596923828e-07,accept
Ms. Pham,Ms. Vasquez,Asian,Hispanic,3,baseline,7,35.25,27.5,0.9995709259418175,0.0004290740581824423,2.1696090698242188e-05,accept
Ms. Spottedeagle,Ms. Arcoren,Native,Native,3,baseline,7,33.25,27.5,0.9968734011710534,0.0031265988289466205,8.165836334228516e-06,accept
Ms. Bauer,Mr. Dong,White,Asian,3,baseline,7,30.25,26.0,0.9858793324775353,0.014120667522464698,3.259629011154175e-08,accept
Mr. Owusu,Mr. Yoo,Black,Asian,3,baseline,7,33.5,28.125,0.9953744050412281,0.004625594958771871,6.51925802230835e-07,accept
Ms. Lesane,Ms. Huynh,Black,Asian,3,baseline,7,34.5,29.25,0.9948186528497409,0.0051813471502590676,3.600120544433594e-05,accept
Ms. Whiteface,Mr. Mehta,Native,Asian,3,baseline,7,31.0,24.125,0.9989644148944153,0.0010355851055846553,2.905726432800293e-06,accept
Mr. Luu,Ms. Altaha,Asian,Native,3,baseline,7,31.375,26.125,0.9947983599534912,0.005201640046508782,9.499490261077881e-07,accept
Ms. Kallestewa,Mr. Lim,Native,Asian,3,baseline,7,32.5,25.375,0.9991958419142886,0.0008041580857114837,1.8533319234848022e-07,accept
Mr. Chasinghawk,Mr. Asante,Native,Black,3,baseline,7,31.25,25.375,0.9971844105256472,0.002815589474352732,1.3783574104309082e-06,accept
Mr. Cline,Mr. Roanhorse,White,Native,3,baseline,7,31.0,25.5,0.9958667639192803,0.004133236080719669,4.601478576660156e-05,accept
Ms. Jeanjacques,Mr. Jensen,Black,White,3,baseline,7,31.625,24.25,0.9993706818510704,0.0006293181489296543,2.7008354663848877e-07,accept
Mr. Lasiloo,Mr. Okoro,Native,Black,3,baseline,7,29.75,23.375,0.9982868446707618,0.0017131553292381665,6.139278411865234e-06,accept
Ms. Becker,Mr. Dorvil,White,Black,3,baseline,7,31.375,24.75,0.9986630281496676,0.0013369718503324114,9.918585419654846e-08,accept
Mr. Ko,Mr. Notafraid,Asian,Native,3,baseline,7,30.25,27.125,0.9580448065173116,0.04195519348268839,7.12461769580841e-08,accept
Ms. Madplume,Ms. Lozano,Native,Hispanic,3,baseline,7,34.75,25.75,0.9998774208080797,0.0001225791919202502,0.0004444122314453125,accept
Mr. Poorbear,Mr. Fofana,Native,Black,3,baseline,7,30.375,23.75,0.9986529400649758,0.0013470599350241677,1.9073486328125e-05,accept
Ms. Tsinnie,Mr. Rivas,Native,Hispanic,3,baseline,7,31.5,22.875,0.999820663544884,0.00017933645511607053,2.9206275939941406e-06,accept
Ms. Zimmerman,Mr. Benallie,White,Native,3,baseline,7,33.75,25.125,0.999818705128038,0.00018129487196197783,6.139278411865234e-06,accept
Mr. Trevino,Mr. Conrad,Hispanic,White,3,baseline,7,32.25,27.125,0.9941096906496794,0.005890309350320695,4.1676685214042664e-08,accept
Ms. Orozco,Ms. Brandt,Hispanic,White,3,baseline,7,35.5,25.0,0.9999724095262381,2.759047376187749e-05,0.00055694580078125,accept
Mr. Jacobson,Ms. Vazquez,White,Hispanic,3,baseline,7,32.0,27.875,0.9842330097087378,0.015766990291262137,2.995133399963379e-06,accept
Mr. Trinh,Mr. Snyder,Asian,White,3,baseline,7,33.5,26.5,0.9990828731437937,0.0009171268562062169,3.725290298461914e-06,accept
Mr. Huynh,Ms. Chiu,Asian,Asian,3,baseline,7,35.25,26.125,0.9998915630272879,0.00010843697271212393,2.777576446533203e-05,accept
Ms. Rosales,Mr. Hartman,Hispanic,White,3,baseline,7,30.625,24.625,0.9975336449124388,0.0024663550875612364,2.5779008865356445e-06,accept
Ms. Oneill,Ms. Gonzalez,White,Hispanic,3,baseline,7,35.0,26.625,0.9997741507859131,0.0002258492140868187,1.0371208190917969e-05,accept
Ms. Cao,Mr. Trevino,Asian,Hispanic,3,baseline,7,33.0,26.0,0.999086606327327,0.000913393672672922,8.754432201385498e-08,accept
Ms. Bitsilly,Ms. Soto,Native,Hispanic,3,baseline,7,36.75,28.5,0.9997402219246986,0.0002597780753013854,1.0192394256591797e-05,accept
Ms. Huffman,Mr. Salas,White,Hispanic,3,baseline,7,31.875,24.5,0.9993698609083225,0.0006301390916775532,9.462237358093262e-07,accept
Mr. Calabaza,Ms. Hartman,Native,White,3,baseline,7,32.5,26.125,0.9983299378317172,0.0016700621682828088,1.329183578491211e-05,accept
Mr. Edouard,Mr. Gutierrez,Black,Hispanic,3,baseline,7,34.5,29.625,0.9924205548988249,0.007579445101175162,8.381903171539307e-07,accept
Mr. Yellowman,Mr. Figueroa,Native,Hispanic,3,baseline,7,36.0,27.75,0.9997384891647344,0.0002615108352656078,1.6689300537109375e-05,accept
Mr. Mccarthy,Ms. Espinoza,White,Hispanic,3,baseline,7,35.25,26.0,0.9999012920132502,9.87079867497795e-05,0.0002193450927734375,accept
Mr. Altaha,Ms. Runningcrane,Native,Native,3,baseline,7,34.5,26.5,0.9996655128155264,0.00033448718447357163,5.984306335449219e-05,accept
Mr. Sexton,Ms. Whiteface,White,Native,3,baseline,7,30.375,27.125,0.9632290063280314,0.03677099367196853,2.726912498474121e-06,accept
Mr. Kim,Ms. Zhou,Asian,Asian,3,baseline,7,32.75,25.5,0.999296908317613,0.0007030916823869771,3.7848949432373047e-06,accept
Mr. Gadson,Mr. Morales,Black,Hispanic,3,baseline,7,34.0,24.25,0.999940698101944,5.930189805608378e-05,5.888938903808594e-05,accept
Ms. Secatero,Ms. Kang,Native,Asian,3,baseline,7,33.25,28.125,0.9941191511122475,0.005880848887752493,1.1362135410308838e-07,accept
Ms. Kramer,Ms. Bullbear,White,Native,3,baseline,7,33.75,27.25,0.9984993188152226,0.0015006811847774221,1.6808509826660156e-05,accept
Mr. Chu,Ms. Blackhorse,Asian,Native,3,baseline,7,32.75,26.875,0.9972058775188193,0.002794122481180763,1.773238182067871e-06,accept
Mr. Wagner,Mr. Tsethlikai,White,Native,3,baseline,7,31.125,27.375,0.9767572108653039,0.023242789134696164,2.076849341392517e-07,accept
Ms. Lopez,Mr. Owusu,Hispanic,Black,3,baseline,7,30.625,24.0,0.9986654347602916,0.0013345652397084489,1.55717134475708e-06,accept
Mr. Dorvil,Ms. Torres,Black,Hispanic,3,baseline,7,36.5,27.125,0.9999154077943027,8.4592205697343e-05,7.534027099609375e-05,accept
Mr. Rosales,Ms. Hartman,Hispanic,White,3,baseline,7,33.25,26.125,0.9992133902878593,0.0007866097121406737,4.673004150390625e-05,accept
Mr. Eriacho,Mr. Delgado,Native,Hispanic,3,baseline,7,33.25,25.625,0.9995119570522206,0.0004880429477794046,5.029141902923584e-07,accept
Ms. Mueller,Ms. Cowboy,White,Native,3,baseline,7,34.75,27.125,0.9995154166724355,0.0004845833275644842,1.6808509826660156e-05,accept
Ms. Nguyen,Mr. Thai,Asian,Asian,3,baseline,7,31.25,23.25,0.9996622235065105,0.00033777649348950455,3.725290298461914e-06,accept
Mr. Ethelbah,Mr. Flynn,Native,White,3,baseline,7,33.5,26.125,0.9993750481555359,0.0006249518444640396,1.0192394256591797e-05,accept
Ms. Lu,Mr. Schaefer,Asian,White,3,baseline,7,29.75,23.125,0.9986711531437719,0.0013288468562280954,3.7401914596557617e-06,accept
Mr. Marquez,Mr. Luong,Hispanic,Asian,3,baseline,7,29.75,22.75,0.9990838241418288,0.0009161758581712178,3.0547380447387695e-07,accept
Ms. Boykins,Mr. Dao,Black,Asian,3,baseline,7,32.5,23.875,0.9998178524901044,0.00018214750989560267,7.867813110351562e-06,accept
Ms. Zamora,Mr. Berhane,Hispanic,Black,3,baseline,7,30.125,21.0,0.9998899371512913,0.00011006284870873701,2.5779008865356445e-06,accept
Mr. Standingrock,Ms. Soto,Native,Hispanic,3,baseline,7,36.75,27.75,0.9998765960746763,0.00012340392532376673,2.1576881408691406e-05,accept
Ms. Huynh,Mr. Orozco,Asian,Hispanic,3,baseline,7,34.25,23.25,0.9999827306610017,1.7269338998307368e-05,0.00012302398681640625,accept
Mr. Salazar,Ms. Jalloh,Hispanic,Black,3,baseline,7,27.5,32.0,0.011421733927988688,0.9885782660720113,1.71661376953125e-05,reject
Mr. Pierrelouis,Ms. Cowboy,Black,Native,3,baseline,7,34.25,26.75,0.9994501722685112,0.0005498277314888619,3.5762786865234375e-05,accept
Mr. Hurley,Ms. Friedman,White,White,3,baseline,7,31.875,24.625,0.9992954662299827,0.0007045337700173277,2.4437904357910156e-05,accept
Ms. Bangura,Mr. Hanson,Black,White,3,baseline,7,33.0,27.875,0.9940731657469855,0.00592683425301451,5.3318217396736145e-08,accept
Mr. Truong,Ms. Shaffer,Asian,White,3,baseline,7,32.75,25.75,0.9991277737533817,0.0008722262466182753,3.933906555175781e-06,accept
Mr. Cho,Mr. Trevino,Asian,Hispanic,3,baseline,7,29.875,25.75,0.9841292233899979,0.015870776610002114,6.461050361394882e-09,accept
Mr. Boyle,Ms. Prophete,White,Black,3,baseline,7,28.75,30.625,0.1344590368980613,0.8655409631019387,2.9802322387695312e-06,reject
Ms. Kamara,Mr. Mueller,Black,White,3,baseline,7,32.5,23.875,0.9998184017942846,0.0001815982057153908,6.16908073425293e-06,accept
Mr. Jalloh,Ms. Leung,Black,Asian,3,baseline,7,33.25,24.5,0.999842638514569,0.0001573614854310131,7.581710815429688e-05,accept
Mr. Ayala,Mr. Rivas,Hispanic,Hispanic,3,baseline,7,31.625,25.25,0.9982923410220467,0.001707658977953358,5.699694156646729e-07,accept
Ms. Zhao,Ms. Bitsuie,Asian,Native,3,baseline,7,33.25,28.875,0.9876142131979695,0.012385786802030457,2.294778823852539e-06,accept
Mr. Mayer,Ms. Todacheenie,White,Native,3,baseline,7,27.625,32.5,0.007693663005814295,0.9923063369941857,7.927417755126953e-06,reject
Ms. Mondesir,Ms. Edouard,Black,Black,3,baseline,7,34.75,26.375,0.9997706785454524,0.00022932145454760192,5.91278076171875e-05,accept
Mr. Kanuho,Ms. Chavez,Native,Hispanic,3,baseline,7,33.25,25.625,0.9995119570522206,0.0004880429477794046,6.16908073425293e-06,accept
Ms. Zhou,Mr. Parsons,Asian,White,3,baseline,7,31.25,25.125,0.9978075517661389,0.002192448233861145,2.2649765014648438e-06,accept
Ms. Bitsilly,Mr. Dinh,Native,Asian,3,baseline,7,32.75,24.75,0.9996603672471144,0.00033963275288559835,1.0654330253601074e-06,accept
Mr. Werito,Mr. Ko,Native,Asian,3,baseline,7,29.5,24.75,0.9914126957400236,0.008587304259976426,3.236345946788788e-08,accept
Mr. Xiong,Mr. Hailu,Asian,Black,3,baseline,7,31.625,24.5,0.999191618966742,0.0008083810332579389,4.4517219066619873e-07,accept
Mr. Cowboy,Ms. Sharma,Native,Asian,3,baseline,7,32.25,26.0,0.9981008269943829,0.0018991730056171308,4.6253204345703125e-05,accept
Mr. Wolfe,Mr. Tang,White,Asian,3,baseline,7,30.875,24.125,0.9988250681682148,0.0011749318317852313,1.6391277313232422e-07,accept
Ms. Alvarado,Mr. Calabaza,Hispanic,Native,3,baseline,7,32.75,24.875,0.9996173836070592,0.000382616392940831,1.7583370208740234e-06,accept
Mr. Kramer,Mr. Bullbear,White,Native,3,baseline,7,32.5,26.75,0.9967999641954036,0.003200035804596415,6.51925802230835e-07,accept
Mr. Becker,Mr. Tapaha,White,Native,3,baseline,7,30.625,25.375,0.9947823548728427,0.005217645127157296,9.96515154838562e-08,accept
Mr. Phan,Mr. Saintlouis,Asian,Black,3,baseline,7,31.25,25.75,0.9959339390592842,0.004066060940715827,1.4528632164001465e-07,accept
Mr. Jalloh,Ms. Russo,Black,White,3,baseline,7,35.25,26.125,0.9998918688664253,0.00010813113357471697,3.552436828613281e-05,accept
Ms. Cervantes,Ms. Zhang,Hispanic,Asian,3,baseline,7,33.75,27.5,0.9980799390270714,0.001920060972928606,7.927417755126953e-06,accept
Ms. Rodriguez,Ms. Reilly,Hispanic,White,3,baseline,7,33.0,27.875,0.9941376348904074,0.005862365109592622,6.22868537902832e-06,accept
Mr. Mayweather,Mr. Goldtooth,Black,Native,3,baseline,7,31.375,23.375,0.9996635108694297,0.00033648913057024525,7.0035457611083984e-06,accept
Ms. Zhang,Ms. Crane,Asian,White,3,baseline,7,34.5,25.75,0.9998424065789553,0.00015759342104469014,2.1696090698242188e-05,accept
Mr. Keams,Ms. Stein,Native,White,3,baseline,7,32.75,26.75,0.9975296065198014,0.0024703934801986504,2.2798776626586914e-06,accept
Ms. Salazar,Mr. Yang,Hispanic,Asian,3,baseline,7,31.5,23.625,0.9996189869036086,0.00038101309639133283,2.9206275939941406e-06,accept
Mr. Ibarra,Mr. Tabaha,Hispanic,Native,3,baseline,7,33.5,25.375,0.999702943429189,0.00029705657081106077,2.2649765014648438e-06,accept
Mr. Brandt,Mr. Begum,White,Asian,3,baseline,7,30.875,24.125,0.9988205818038086,0.0011794181961914355,5.699694156646729e-07,accept
Mr. Ibarra,Ms. Tabaha,Hispanic,Native,3,baseline,7,34.0,26.25,0.9995757264488304,0.0004242735511696233,3.647804260253906e-05,accept
Mr. Kidane,Mr. Arcoren,Black,Native,3,baseline,7,32.5,23.625,0.9998573973712545,0.00014260262874557636,2.9206275939941406e-06,accept
Ms. Notah,Mr. Rasmussen,Native,White,3,baseline,7,33.5,24.75,0.9998415611608032,0.00015843883919670752,4.798173904418945e-06,accept
Ms. Lor,Ms. Alvarado,Asian,Hispanic,3,baseline,7,33.0,24.625,0.9997688596645322,0.00023114033546783728,7.867813110351562e-06,accept
Ms. Ko,Mr. Suarez,Asian,Hispanic,3,baseline,7,33.75,24.875,0.9998587671593543,0.00014123284064576538,1.6689300537109375e-05,accept
Ms. Flynn,Ms. Littlewhiteman,White,Native,3,baseline,7,33.25,28.375,0.9926624112629004,0.0073375887370995645,3.904104232788086e-06,accept
Mr. Jeanlouis,Mr. Mensah,Black,Black,3,baseline,7,30.25,23.625,0.998655631969538,0.001344368030461981,3.7401914596557617e-06,accept
Mr. Heavyrunner,Ms. Knapp,Native,White,3,baseline,7,34.5,26.875,0.99951449770848,0.00048550229151997804,4.57763671875e-05,accept
Ms. Delgado,Mr. Todacheene,Hispanic,Native,3,baseline,7,30.5,24.25,0.9980612558400695,0.0019387441599305018,1.3709068298339844e-06,accept
Ms. Dong,Ms. Bitsie,Asian,Native,3,baseline,7,32.5,26.5,0.9975328511981025,0.002467148801897481,1.3709068298339844e-06,accept
