proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Ms. Lesane,Ms. Shaffer,Black,White,1,baseline,9,27.5,35.25,0.0004619944418514842,0.9995380055581485,6.139278411865234e-06,reject
Ms. Jeancharles,Ms. Sexton,Black,White,1,baseline,9,31.625,35.75,0.016471387332314485,0.9835286126676855,2.193450927734375e-05,reject
Ms. Beck,Mr. Zhu,White,Asian,1,baseline,9,29.5,27.375,0.8934637159032424,0.1065362840967576,2.828892320394516e-08,accept
Mr. Rodriguez,Mr. Tsethlikai,Hispanic,Native,1,baseline,9,29.875,34.75,0.007481296758104738,0.9925187032418953,2.9802322387695312e-06,reject
Mr. Bitsui,Ms. Frimpong,Native,Black,1,baseline,9,26.75,34.75,0.00034062696431142435,0.9996593730356885,0.0002651214599609375,reject
Mr. Olanna,Mr. Exantus,Native,Black,1,baseline,9,25.0,30.5,0.004081349102971569,0.9959186508970285,8.381903171539307e-07,reject
Mr. Secatero,Mr. Njoroge,Native,Black,1,baseline,9,25.25,31.25,0.0024560740600793503,0.9975439259399207,3.073364496231079e-07,reject
Mr. Vang,Ms. Sweeney,Asian,White,1,baseline,9,30.0,36.25,0.001941344241078205,0.9980586557589218,5.817413330078125e-05,reject
Mr. Asare,Ms. Estrada,Black,Hispanic,1,baseline,9,28.375,37.75,8.630489299426196e-05,0.9999136951070058,0.0015106201171875,reject
Mr. Atcitty,Ms. Desir,Native,Black,1,baseline,9,29.375,33.25,0.0213938837117732,0.9786061162882268,2.8371810913085938e-05,reject
Ms. Nielsen,Mr. Xu,White,Asian,1,baseline,9,28.625,28.875,0.43775100401606426,0.5622489959839357,1.4493707567453384e-08,reject
Mr. Tessay,Ms. Mendez,Native,Hispanic,1,baseline,9,27.375,35.5,0.0003044665364158002,0.9996955334635842,0.0015106201171875,reject
Mr. Kebede,Ms. Friedman,Black,White,1,baseline,9,28.5,35.75,0.0007152639545779665,0.999284736045422,0.000335693359375,reject
Ms. Castaneda,Ms. Rios,Hispanic,Hispanic,1,baseline,9,29.75,36.75,0.0009264966702844156,0.9990735033297156,0.00012302398681640625,reject
Ms. Hebert,Ms. Hoover,White,White,1,baseline,9,30.125,37.0,0.0010383313291123957,0.9989616686708876,9.632110595703125e-05,reject
Ms. Nez,Mr. Nielsen,Native,White,1,baseline,9,26.5,30.0,0.029364311068086478,0.9706356889319135,9.033828973770142e-08,reject
Mr. Cheng,Mr. Hanson,Asian,White,1,baseline,9,26.0,32.75,0.0011695798296019269,0.998830420170398,3.9301812648773193e-07,reject
Ms. Thao,Mr. Rojas,Asian,Hispanic,1,baseline,9,28.25,32.25,0.01800532331297949,0.9819946766870206,2.9802322387695312e-06,reject
Mr. Herrera,Ms. Thai,Hispanic,Asian,1,baseline,9,28.125,35.75,0.0004926232531923132,0.9995073767468077,0.00020313262939453125,reject
Mr. Bienaime,Ms. Larson,Black,White,1,baseline,9,27.75,33.25,0.004255708598361781,0.9957442914016382,1.0192394256591797e-05,reject
Mr. Warsame,Mr. Ayala,Black,Hispanic,1,baseline,9,28.25,34.75,0.0015042600883529839,0.998495739911647,3.0547380447387695e-07,reject
Mr. Petitfrere,Ms. Wauneka,Black,Native,1,baseline,9,27.375,34.75,0.0006622285734202363,0.9993377714265798,0.00016021728515625,reject
Mr. Zimmerman,Mr. Kidane,White,Black,1,baseline,9,26.625,29.25,0.06761565836298933,0.9323843416370107,1.6298145055770874e-08,reject
Mr. Kaur,Mr. Barrera,Asian,Hispanic,1,baseline,9,28.375,33.75,0.0046024440564989685,0.995397555943501,2.9355287551879883e-06,reject
Ms. Gao,Mr. Russo,Asian,White,1,baseline,9,30.625,30.875,0.4375,0.5625,1.862645149230957e-08,reject
Ms. Olsen,Mr. Ndiaye,White,Black,1,baseline,9,26.875,30.25,0.03327495621716287,0.9667250437828371,3.329478204250336e-08,reject
Ms. Valenzuela,Mr. Jiang,Hispanic,Asian,1,baseline,9,29.625,28.5,0.7551020408163265,0.24489795918367346,2.2817403078079224e-08,accept
Mr. Dougherty,Mr. Torres,White,Hispanic,1,baseline,9,27.25,34.5,0.0007120060981228169,0.9992879939018772,2.777576446533203e-05,reject
Ms. Boykins,Ms. Koch,Black,White,1,baseline,9,28.875,35.5,0.0013424050850763564,0.9986575949149237,1.0132789611816406e-05,reject
Mr. Carlson,Ms. Obrien,White,White,1,baseline,9,27.875,35.25,0.000642688819594868,0.9993573111804052,5.8650970458984375e-05,reject
Mr. Kang,Ms. Zhao,Asian,Asian,1,baseline,9,28.25,33.0,0.008663691257547913,0.991336308742452,1.773238182067871e-06,reject
Ms. Tsinnie,Mr. Delgarito,Native,Native,1,baseline,9,26.0,31.125,0.0059081379836096815,0.9940918620163903,1.9550323486328125e-05,reject
Ms. Petitfrere,Mr. Luong,Black,Asian,1,baseline,9,29.25,24.875,0.9875559980089597,0.012444001991040319,2.561137080192566e-08,accept
Mr. Barrera,Ms. Jain,Hispanic,Asian,1,baseline,9,28.0,35.25,0.0007148051689737263,0.9992851948310263,7.486343383789062e-05,reject
Mr. Tapaha,Mr. Berger,Native,White,1,baseline,9,27.25,34.0,0.0011738059417726124,0.9988261940582274,1.7583370208740234e-06,reject
Mr. Friedman,Mr. Sandoval,White,Hispanic,1,baseline,9,26.5,32.25,0.0031928977493964643,0.9968071022506035,3.7401914596557617e-06,reject
Mr. Okeke,Mr. Straughter,Black,Black,1,baseline,9,26.375,32.5,0.002184228364841455,0.9978157716351586,6.16908073425293e-06,reject
Mr. Luong,Mr. Chowdhury,Asian,Asian,1,baseline,9,27.875,34.25,0.00169548999660902,0.9983045100033909,1.3709068298339844e-06,reject
Mr. Klein,Mr. Velazquez,White,Hispanic,1,baseline,9,27.375,33.75,0.0016890213611525087,0.9983109786388475,2.339482307434082e-06,reject
Mr. Smalls,Ms. Clah,Black,Native,1,baseline,9,27.375,34.0,0.0013890738873137594,0.9986109261126862,9.775161743164062e-05,reject
Mr. Nwosu,Ms. Hernandez,Black,Hispanic,1,baseline,9,28.75,35.75,0.0009199119114654475,0.9990800880885345,1.6689300537109375e-05,reject
Ms. Chau,Ms. Kramer,Asian,White,1,baseline,9,28.625,33.5,0.007751937984496124,0.9922480620155039,1.3172626495361328e-05,reject
Ms. Garcia,Mr. Dayzie,Hispanic,Native,1,baseline,9,28.75,31.0,0.09619320507572657,0.9038067949242734,3.562308847904205e-08,reject
Mr. Hebert,Ms. Manygoats,White,Native,1,baseline,9,27.625,33.75,0.0022335133788341237,0.9977664866211658,1.3053417205810547e-05,reject
Ms. Her,Mr. Cline,Asian,White,1,baseline,9,28.0,24.75,0.9619805481874447,0.03801945181255526,5.252659320831299e-07,accept
Ms. Fluellen,Ms. Shaffer,Black,White,1,baseline,9,27.25,31.125,0.020742637644046096,0.979257362355954,4.544854164123535e-07,reject
Ms. Hernandez,Ms. Yellowhair,Hispanic,Native,1,baseline,9,28.875,35.5,0.001352754270613773,0.9986472457293862,0.00070953369140625,reject
Ms. Chowdhury,Mr. Kameroff,Asian,Native,1,baseline,9,26.75,31.5,0.008665511265164644,0.9913344887348353,1.0728836059570312e-06,reject
Ms. Hu,Mr. Atcitty,Asian,Native,1,baseline,9,30.0,28.25,0.8515111695137977,0.14848883048620237,6.912159733474255e-10,accept
Ms. Bekele,Mr. Littlelight,Black,Native,1,baseline,9,29.0,27.375,0.8355995055624228,0.16440049443757726,2.3515895009040833e-08,accept
Ms. Solis,Mr. Tapaha,Hispanic,Native,1,baseline,9,28.875,27.875,0.7317073170731707,0.2682926829268293,1.9354047253727913e-09,accept
Mr. Gishie,Ms. Dinh,Native,Asian,1,baseline,9,27.5,34.5,0.0009539502211430058,0.999046049778857,0.00034332275390625,reject
Mr. Swanson,Ms. Boykins,White,Black,1,baseline,9,26.75,35.5,0.0001602252185891363,0.9998397747814108,0.0004329681396484375,reject
Mr. Hartman,Mr. Ngo,White,Asian,1,baseline,9,26.25,33.5,0.0007129616426636247,0.9992870383573363,1.3053417205810547e-05,reject
Ms. Keams,Mr. Stein,Native,White,1,baseline,9,29.25,33.0,0.022984562607204117,0.9770154373927958,4.237517714500427e-08,reject
Mr. Fobbs,Ms. Foley,Black,White,1,baseline,9,29.125,34.25,0.00599163179916318,0.9940083682008368,2.777576446533203e-05,reject
Mr. Dougherty,Mr. Kidane,White,Black,1,baseline,9,26.125,31.375,0.005209982441495639,0.9947900175585044,2.0265579223632812e-06,reject
Mr. Padilla,Mr. Her,Hispanic,Asian,1,baseline,9,26.0,31.625,0.003592814371257485,0.9964071856287425,4.291534423828125e-06,reject
Mr. Mahoney,Mr. Erickson,White,White,1,baseline,9,26.875,34.0,0.0008078125874797047,0.9991921874125202,5.817413330078125e-05,reject
Mr. Calderon,Ms. Torres,Hispanic,Hispanic,1,baseline,9,29.25,36.75,0.0005577244841048522,0.9994422755158952,9.679794311523438e-05,reject
Mr. Gonzalez,Ms. Morales,Hispanic,Hispanic,1,baseline,9,27.25,33.75,0.0016383985231337257,0.9983616014768663,0.00016117095947265625,reject
Ms. Ayze,Ms. Snyder,Native,White,1,baseline,9,28.625,35.25,0.0013532413532413533,0.9986467586467587,0.00012302398681640625,reject
Mr. Guo,Ms. Kameroff,Asian,Native,1,baseline,9,26.875,35.0,0.0003013982256817497,0.9996986017743182,3.552436828613281e-05,reject
Ms. Hanson,Ms. Swanson,White,White,1,baseline,9,28.25,34.0,0.003209363790824995,0.996790636209175,9.894371032714844e-06,reject
Ms. Sanchez,Mr. Benallie,Hispanic,Native,1,baseline,9,30.75,29.75,0.7303851640513552,0.26961483594864477,3.259629011154175e-07,accept
Mr. Liang,Ms. Yoder,Asian,White,1,baseline,9,27.875,36.25,0.00023200061866831645,0.9997679993813317,9.632110595703125e-05,reject
Mr. Whitehat,Mr. Espinoza,Native,Hispanic,1,baseline,9,27.5,30.0,0.07581227436823104,0.924187725631769,1.1622905731201172e-06,reject
Mr. Fuentes,Ms. Garcia,Hispanic,Hispanic,1,baseline,9,27.125,34.75,0.0004994401253389466,0.999500559874661,0.0002040863037109375,reject
Mr. Maldonado,Ms. Roth,Hispanic,White,1,baseline,9,27.875,36.5,0.00018241589511742203,0.9998175841048825,0.00070953369140625,reject
Ms. Jeancharles,Mr. Sexton,Black,White,1,baseline,9,33.5,28.375,0.9940895982639979,0.005910401736002056,5.103647708892822e-07,accept
Ms. Gutierrez,Mr. Warsame,Hispanic,Black,1,baseline,9,29.625,30.75,0.24492979719188768,0.7550702028081123,1.4901161193847656e-07,reject
Ms. Mehta,Mr. Poorbear,Asian,Native,1,baseline,9,28.375,29.75,0.20075400565504242,0.7992459943449576,4.954636096954346e-07,reject
Mr. Oconnor,Ms. Boateng,White,Black,1,baseline,9,26.875,32.5,0.003972356750285683,0.9960276432497143,0.000274658203125,reject
Ms. Yellowman,Ms. Keams,Native,Native,1,baseline,9,28.875,35.0,0.0021990176843158685,0.9978009823156841,3.528594970703125e-05,reject
Ms. Jimenez,Ms. Tsosie,Hispanic,Native,1,baseline,9,29.5,36.0,0.0015247792996485809,0.9984752207003514,3.552436828613281e-05,reject
Mr. Vassell,Ms. Huang,Black,Asian,1,baseline,9,27.25,35.25,0.0003405453265829682,0.999659454673417,0.00012302398681640625,reject
Mr. Ng,Ms. Boyle,Asian,White,1,baseline,9,28.875,33.25,0.012459267778416714,0.9875407322215833,4.857778549194336e-06,reject
Mr. Todacheene,Mr. Ortiz,Native,Hispanic,1,baseline,9,28.0,34.25,0.001931868842714407,0.9980681311572855,8.307397365570068e-07,reject
Mr. Shah,Ms. Cline,Asian,White,1,baseline,9,27.125,32.25,0.005955856592315777,0.9940441434076842,7.987022399902344e-06,reject
Mr. Salinas,Mr. Gonzalez,Hispanic,Hispanic,1,baseline,9,26.25,33.25,0.0009096511047859385,0.9990903488952141,7.927417755126953e-06,reject
Ms. Hyppolite,Ms. Mccarthy,Black,White,1,baseline,9,29.875,35.0,0.005994550408719346,0.9940054495912807,1.0251998901367188e-05,reject
Mr. Sharma,Ms. Bitsie,Asian,Native,1,baseline,9,26.75,34.5,0.00043320917192728897,0.9995667908280728,0.00012302398681640625,reject
Ms. Bitsuie,Mr. Tesfaye,Native,Black,1,baseline,9,28.5,32.25,0.0229410793860373,0.9770589206139627,1.4081597328186035e-06,reject
Mr. Rios,Ms. Weiss,Hispanic,White,1,baseline,9,27.375,35.75,0.00023230054977796782,0.999767699450222,0.000553131103515625,reject
Mr. Bedonie,Mr. Johnston,Native,White,1,baseline,9,27.625,35.0,0.0006252957894298039,0.9993747042105702,1.8533319234848022e-07,reject
Ms. Hurley,Ms. Friedman,White,White,1,baseline,9,31.75,30.375,0.7986520640269588,0.2013479359730413,2.205371856689453e-06,accept
Mr. Ulysse,Mr. Friedman,Black,White,1,baseline,9,27.125,34.0,0.0010329392861241822,0.9989670607138759,1.0132789611816406e-05,reject
Mr. Werito,Ms. Cosay,Native,Native,1,baseline,9,27.875,36.5,0.00018029863000779446,0.9998197013699922,7.867813110351562e-06,reject
Mr. Begay,Mr. Kamara,Native,Black,1,baseline,9,27.125,33.25,0.0022086527218396776,0.9977913472781603,5.029141902923584e-07,reject
Ms. Nguyen,Mr. Ganadonegro,Asian,Native,1,baseline,9,30.0,29.0,0.7306176084099869,0.26938239159001315,4.423782229423523e-08,accept
Mr. Nielsen,Ms. Clitso,White,Native,1,baseline,9,26.625,33.75,0.0008124770992974463,0.9991875229007026,5.841255187988281e-05,reject
Ms. Addo,Ms. Medina,Black,Hispanic,1,baseline,9,28.5,36.25,0.0004340330736688345,0.9995659669263312,1.6689300537109375e-05,reject
Ms. Tesfaye,Mr. Addo,Black,Black,1,baseline,9,28.375,28.25,0.5339233038348082,0.46607669616519176,3.166496753692627e-07,accept
Mr. Shije,Ms. Keita,Native,Black,1,baseline,9,27.75,32.5,0.00853619981030667,0.9914638001896934,6.891787052154541e-08,reject
Ms. Soto,Mr. Tesfaye,Hispanic,Black,1,baseline,9,28.0,33.5,0.004042037186742118,0.9959579628132579,2.3096799850463867e-06,reject
Mr. Tesfaye,Ms. Yellowhair,Black,Native,1,baseline,9,29.375,34.75,0.005735446868084722,0.9942645531319153,0.0026397705078125,reject
Mr. Schultz,Mr. Nez,White,Native,1,baseline,9,29.25,29.125,0.5308988764044944,0.4691011235955056,1.6577541828155518e-07,accept
Ms. Bitsui,Mr. Gishie,Native,Native,1,baseline,9,30.375,30.75,0.4072398190045249,0.5927601809954751,2.5727786123752594e-08,reject
Mr. Bitsui,Ms. Liu,Native,Asian,1,baseline,9,27.75,35.25,0.0005621020572935297,0.9994378979427064,4.553794860839844e-05,reject
Ms. Lu,Ms. Schaefer,Asian,White,1,baseline,9,27.75,32.75,0.006725297465080186,0.9932747025349198,2.1576881408691406e-05,reject
Mr. Yoon,Mr. Ryan,Asian,White,1,baseline,9,27.625,29.25,0.16430903155603918,0.8356909684439608,6.693881005048752e-09,reject
Mr. Hoffman,Ms. Talayumptewa,White,Native,1,baseline,9,27.25,36.0,0.0001633192082706252,0.9998366807917294,0.0002651214599609375,reject
Ms. Desta,Mr. Mensah,Black,Black,1,baseline,9,26.625,29.625,0.04738278342842967,0.9526172165715703,4.6938657760620117e-07,reject
Mr. Castillo,Ms. Ngo,Hispanic,Asian,1,baseline,9,27.875,35.75,0.00038655501105333567,0.9996134449889467,0.0002613067626953125,reject
Mr. Kwon,Ms. Kamara,Asian,Black,1,baseline,9,27.125,34.0,0.0010459967590359487,0.9989540032409641,2.1457672119140625e-05,reject
Mr. Heavyrunner,Ms. Ganadonegro,Native,Native,1,baseline,9,26.75,34.75,0.00035416231531343366,0.9996458376846865,0.00020503997802734375,reject
Ms. Twobulls,Mr. Bitsie,Native,Native,1,baseline,9,30.75,30.875,0.4682080924855491,0.5317919075144508,2.421438694000244e-07,reject
Ms. Henio,Ms. Yang,Native,Asian,1,baseline,9,28.125,34.25,0.0021935382383528363,0.9978064617616471,8.307397365570068e-07,reject
Ms. Mueller,Mr. Carlson,White,White,1,baseline,9,26.75,30.125,0.03300198807157058,0.9669980119284294,9.357929229736328e-06,reject
Mr. Yellowhair,Mr. Tan,Native,Asian,1,baseline,9,27.125,30.625,0.029395244336266616,0.9706047556637334,1.2442469596862793e-06,reject
Ms. Gutierrez,Ms. Yepa,Hispanic,Native,1,baseline,9,29.25,35.25,0.0025002435302139817,0.9974997564697861,2.1457672119140625e-05,reject
Mr. Yu,Ms. Madplume,Asian,Native,1,baseline,9,27.5,31.625,0.016185056536841328,0.9838149434631587,1.5720725059509277e-06,reject
Ms. Osei,Mr. Hu,Black,Asian,1,baseline,9,27.75,34.0,0.0019341181487291168,0.9980658818512709,2.384185791015625e-07,reject
Ms. Twobulls,Ms. Macias,Native,Hispanic,1,baseline,9,26.875,33.0,0.00224632811750024,0.9977536718824997,9.679794311523438e-05,reject
Mr. Thai,Ms. Gutierrez,Asian,Hispanic,1,baseline,9,28.125,35.5,0.000639317782689362,0.9993606822173107,0.000713348388671875,reject
Mr. Lai,Ms. Gallagher,Asian,White,1,baseline,9,27.75,35.0,0.0007179107863764774,0.9992820892136235,7.486343383789062e-05,reject
Mr. Tam,Mr. Henio,Asian,Native,1,baseline,9,25.375,31.25,0.0028046120286693674,0.9971953879713307,4.3655745685100555e-09,reject
Ms. Twobulls,Mr. Han,Native,Asian,1,baseline,9,28.625,29.0,0.40615384615384614,0.5938461538461538,9.42964106798172e-09,reject
Mr. Vo,Mr. Ganadonegro,Asian,Native,1,baseline,9,27.625,29.0,0.20121951219512196,0.7987804878048781,1.909211277961731e-08,reject
Mr. Gallegos,Ms. Obrien,Hispanic,White,1,baseline,9,28.5,34.75,0.002065207474558137,0.9979347925254418,2.8014183044433594e-05,reject
Ms. Coaxum,Ms. Yan,Black,Asian,1,baseline,9,28.5,34.0,0.004088930090883507,0.9959110699091165,1.7583370208740234e-06,reject
Ms. Prophete,Mr. Hoover,Black,White,1,baseline,9,29.5,32.5,0.047337278106508875,0.9526627218934911,5.036592483520508e-06,reject
Ms. Keller,Ms. Atcitty,White,Native,1,baseline,9,29.75,32.25,0.07652843095339888,0.9234715690466011,5.438923835754395e-07,reject
Ms. Estrada,Mr. Castaneda,Hispanic,Hispanic,1,baseline,9,27.125,32.25,0.005888324873096447,0.9941116751269036,2.294778823852539e-06,reject
Mr. Avila,Mr. Vue,Hispanic,Asian,1,baseline,9,26.125,34.0,0.00038230068068756417,0.9996176993193124,9.679794311523438e-05,reject
Mr. Tan,Mr. Jiang,Asian,Asian,1,baseline,9,28.125,29.25,0.2459016393442623,0.7540983606557377,4.260800778865814e-08,reject
Ms. Larson,Mr. Boyle,White,White,1,baseline,9,28.75,27.0,0.8525052928722654,0.14749470712773466,5.1513779908418655e-09,accept
Ms. Klein,Mr. Ngo,White,Asian,1,baseline,9,27.75,31.25,0.029434348605067828,0.9705656513949322,1.817941665649414e-06,reject
Mr. Abdullahi,Mr. Cheng,Black,Asian,1,baseline,9,27.5,30.75,0.03724928366762178,0.9627507163323782,2.0256265997886658e-08,reject
Mr. Gao,Ms. Petitfrere,Asian,Black,1,baseline,9,27.875,36.25,0.0002356340668656257,0.9997643659331343,0.0001239776611328125,reject
Mr. Foley,Ms. Gadson,White,Black,1,baseline,9,27.25,35.75,0.00021399529210357372,0.9997860047078965,0.00055694580078125,reject
Mr. Hosteen,Mr. Roanhorse,Native,Native,1,baseline,9,25.375,33.0,0.0004951125320054886,0.9995048874679945,0.000263214111328125,reject
Ms. Tran,Ms. Vassell,Asian,Black,1,baseline,9,29.875,36.0,0.0022430441768346034,0.9977569558231654,5.8650970458984375e-05,reject
Ms. Bitsui,Ms. Frimpong,Native,Black,1,baseline,9,28.375,34.75,0.0017189787992614757,0.9982810212007385,5.841255187988281e-05,reject
Ms. Liang,Mr. Melendez,Asian,Hispanic,1,baseline,9,28.0,30.25,0.09582309582309582,0.9041769041769042,3.562308847904205e-08,reject
Mr. Thao,Ms. Kamara,Asian,Black,1,baseline,9,28.0,34.5,0.0015382416972773963,0.9984617583027227,2.765655517578125e-05,reject
Mr. Duong,Ms. Espinoza,Asian,Hispanic,1,baseline,9,27.0,35.25,0.0002659986495453177,0.9997340013504546,0.00015926361083984375,reject
Ms. Gao,Ms. Vega,Asian,Hispanic,1,baseline,9,28.625,34.25,0.0036101083032490976,0.9963898916967509,3.8743019104003906e-07,reject
Ms. Okeke,Ms. Cheng,Black,Asian,1,baseline,9,29.125,34.25,0.005925329344762124,0.9940746706552379,5.066394805908203e-07,reject
Ms. Patel,Ms. Tsinnie,Asian,Native,1,baseline,9,27.125,34.0,0.0010459967590359487,0.9989540032409641,2.1457672119140625e-05,reject
Mr. Brennan,Ms. Lai,White,Asian,1,baseline,9,27.25,33.75,0.0015167930660888408,0.9984832069339111,2.1457672119140625e-05,reject
Mr. Desta,Mr. Kaur,Black,Asian,1,baseline,9,28.375,36.0,0.0004899941630177394,0.9995100058369822,3.725290298461914e-06,reject
Ms. Sharma,Mr. Vazquez,Asian,Hispanic,1,baseline,9,29.75,29.125,0.6503067484662577,0.3496932515337423,1.4202669262886047e-08,accept
Mr. Hansen,Ms. Dayzie,White,Native,1,baseline,9,29.375,36.5,0.0008165613011570519,0.999183438698843,4.5299530029296875e-05,reject
Ms. Pineda,Ms. Shen,Hispanic,Asian,1,baseline,9,27.75,35.0,0.0007134170458619963,0.999286582954138,7.867813110351562e-06,reject
Ms. Meza,Mr. Saintlouis,Hispanic,Black,1,baseline,9,26.625,31.5,0.007534606623444892,0.9924653933765551,6.631016731262207e-07,reject
Mr. Yepa,Ms. Asare,Native,Black,1,baseline,9,26.5,34.25,0.0004417129738189631,0.999558287026181,0.0003414154052734375,reject
Mr. Salazar,Mr. Yang,Hispanic,Asian,1,baseline,9,26.375,32.5,0.0021775660975828022,0.9978224339024172,2.9206275939941406e-06,reject
Mr. Spottedeagle,Mr. Gallegos,Native,Hispanic,1,baseline,9,26.625,34.0,0.0006240469208211144,0.9993759530791789,6.198883056640625e-06,reject
Ms. Contreras,Mr. Bullbear,Hispanic,Native,1,baseline,9,29.875,29.75,0.5304659498207885,0.46953405017921146,3.259629011154175e-08,accept
Ms. Ly,Mr. Zuniga,Asian,Hispanic,1,baseline,9,28.75,30.375,0.16442605997931747,0.8355739400206825,5.634501576423645e-08,reject
Mr. Garcia,Mr. Leaks,Hispanic,Black,1,baseline,9,26.75,33.75,0.0009194744692589035,0.9990805255307411,4.553794860839844e-05,reject
Ms. Colelay,Mr. Belizaire,Native,Black,1,baseline,9,29.25,26.125,0.9576806172550854,0.04231938274491466,2.4959444999694824e-07,accept
Ms. Oh,Mr. Beck,Asian,White,1,baseline,9,28.875,28.125,0.6803519061583577,0.3196480938416422,1.979060471057892e-08,accept
Ms. Krueger,Mr. Sanchez,White,Hispanic,1,baseline,9,28.875,27.875,0.7308533916849015,0.26914660831509846,1.0617077350616455e-07,accept
Ms. Apachito,Mr. Salas,Native,Hispanic,1,baseline,9,26.25,33.0,0.0011770806752985916,0.9988229193247015,1.7657876014709473e-06,reject
Ms. Saintlouis,Mr. Kidane,Black,Black,1,baseline,9,29.625,27.5,0.8926553672316384,0.10734463276836158,4.1211023926734924e-08,accept
Ms. Claw,Ms. Castillo,Native,Hispanic,1,baseline,9,28.25,34.25,0.0025048705816866127,0.9974951294183134,1.6689300537109375e-05,reject
Mr. Yoder,Mr. Johnston,White,White,1,baseline,9,28.25,35.0,0.0011660238586420307,0.9988339761413579,6.48200511932373e-07,reject
Ms. Ahasteen,Ms. Keams,Native,Native,1,baseline,9,28.125,34.5,0.0017128904114581435,0.9982871095885418,0.0002040863037109375,reject
Ms. Galvan,Ms. Friedman,Hispanic,White,1,baseline,9,28.25,34.5,0.001949317738791423,0.9980506822612085,1.2993812561035156e-05,reject
Ms. Saintil,Mr. Colelay,Black,Native,1,baseline,9,30.875,28.25,0.9324009324009324,0.0675990675990676,1.949956640601158e-09,accept
Ms. Torres,Mr. Schaefer,Hispanic,White,1,baseline,9,28.0,29.5,0.1829787234042553,0.8170212765957446,1.3113021850585938e-06,reject
Ms. Ramirez,Mr. Beck,Hispanic,White,1,baseline,9,26.0,29.375,0.033178869323447636,0.9668211306765524,1.259148120880127e-06,reject
Mr. Frimpong,Ms. Arias,Black,Hispanic,1,baseline,9,29.0,35.5,0.001512000345600079,0.9984879996543999,7.534027099609375e-05,reject
Mr. Okoro,Mr. Weiss,Black,White,1,baseline,9,26.875,34.25,0.000626757158462117,0.9993732428415378,1.2993812561035156e-05,reject
Mr. Nielsen,Ms. Hurley,White,White,1,baseline,9,27.375,34.5,0.0008068093015396963,0.9991931906984604,2.753734588623047e-05,reject
Mr. Conrad,Mr. Duong,White,Asian,1,baseline,9,27.375,29.375,0.1192214111922141,0.8807785888077859,1.1990778148174286e-08,reject
Mr. Dong,Mr. Cheung,Asian,Asian,1,baseline,9,26.625,32.0,0.0046131540793462504,0.9953868459206537,1.7657876014709473e-06,reject
Mr. Bauer,Mr. Sesay,White,Black,1,baseline,9,26.5,33.25,0.0011666826049536196,0.9988333173950463,2.2798776626586914e-06,reject
Mr. Thai,Mr. Gutierrez,Asian,Hispanic,1,baseline,9,27.625,35.5,0.0003793035516337986,0.9996206964483662,0.0001583099365234375,reject
Ms. Standingrock,Mr. Cao,Native,Asian,1,baseline,9,32.25,28.875,0.9666731631260963,0.033326836873903726,1.4901161193847656e-07,accept
Mr. Attakai,Ms. Chavez,Native,Hispanic,1,baseline,9,29.5,36.75,0.0007158706019367683,0.9992841293980632,0.0002613067626953125,reject
Mr. Munoz,Mr. Rios,Hispanic,Hispanic,1,baseline,9,27.0,33.0,0.002486605655105232,0.9975133943448947,2.2649765014648438e-06,reject
Ms. Jalloh,Ms. Russo,Black,White,1,baseline,9,31.375,38.25,0.0010365221632827268,0.9989634778367172,0.000335693359375,reject
Ms. Serrano,Mr. Kidane,Hispanic,Black,1,baseline,9,27.25,32.0,0.008582792547624032,0.9914172074523759,1.3932585716247559e-06,reject
Ms. Spottedhorse,Mr. Perez,Native,Hispanic,1,baseline,9,33.25,31.375,0.866210329807094,0.13378967019290602,7.487833499908447e-07,accept
Ms. Marquez,Mr. Nielsen,Hispanic,White,1,baseline,9,26.25,30.375,0.015849056603773583,0.9841509433962264,1.2367963790893555e-06,reject
Mr. Odonnell,Ms. Figueroa,White,Hispanic,1,baseline,9,28.375,35.25,0.0010621373120176505,0.9989378626879823,0.0002040863037109375,reject
Mr. Pham,Mr. Zhang,Asian,Asian,1,baseline,9,27.375,32.75,0.004622328565990538,0.9953776714340095,1.0728836059570312e-06,reject
Ms. Flores,Ms. Tan,Hispanic,Asian,1,baseline,9,27.875,34.5,0.0013372836149509787,0.998662716385049,7.867813110351562e-06,reject
Mr. Robles,Mr. Chasinghawk,Hispanic,Native,1,baseline,9,29.625,34.0,0.012458566693336382,0.9875414333066637,5.103647708892822e-07,reject
Mr. Galvan,Mr. Leung,Hispanic,Asian,1,baseline,9,28.0,28.75,0.3210161662817552,0.6789838337182448,1.0058283805847168e-07,reject
Mr. Oneill,Ms. Grandberry,White,Black,1,baseline,9,28.375,35.5,0.0008213679172456384,0.9991786320827544,7.534027099609375e-05,reject
Mr. Vazquez,Ms. Case,Hispanic,White,1,baseline,9,29.75,36.75,0.0009155244886094051,0.9990844755113906,0.00055694580078125,reject
Ms. Cao,Ms. Vo,Asian,Asian,1,baseline,9,29.375,37.0,0.000492896702933828,0.9995071032970662,9.584426879882812e-05,reject
Mr. Hu,Mr. Espinoza,Asian,Hispanic,1,baseline,9,27.125,31.0,0.020307692307692308,0.9796923076923076,1.8905848264694214e-07,reject
Mr. Yu,Mr. Shah,Asian,Asian,1,baseline,9,24.875,29.625,0.008570884388292807,0.9914291156117072,2.8638169169425964e-08,reject
